sim_time, S, E, VD1, VD2, I, R, New_E, New_I, New_R, D
0, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
1, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
2, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
3, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
4, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
5, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
6, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
7, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
8, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
9, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
10, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
11, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
12, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
13, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
14, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
15, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
16, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
17, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
18, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
19, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
20, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
21, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
22, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
23, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
24, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
25, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
26, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
27, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
28, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
29, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
30, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
31, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
32, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
33, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
34, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
35, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
36, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
37, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
38, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
39, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
40, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
41, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
42, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
43, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
44, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
45, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
46, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
47, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
48, 208711, 0, 208711, 0, 0, 0, 0, 0, 0, 0
49, 208709, 2, 208711, 0, 0, 0, 2, 0, 0, 0
50, 208707, 4, 208711, 0, 0, 0, 2, 0, 0, 0
51, 208705, 6, 208711, 0, 0, 0, 2, 0, 0, 0
52, 208703, 8, 208711, 0, 0, 0, 2, 0, 0, 0
53, 208698, 13, 208711, 0, 0, 0, 4, 0, 0, 0
54, 208692, 17, 208711, 0, 2, 0, 4, 2, 0, 0
55, 208684, 23, 208711, 0, 4, 0, 6, 2, 0, 0
56, 208673, 31, 208711, 0, 6, 0, 8, 2, 0, 0
57, 208659, 44, 208711, 0, 8, 0, 13, 2, 0, 0
58, 208640, 58, 208711, 0, 13, 0, 15, 4, 0, 0
59, 208621, 73, 208711, 0, 17, 0, 17, 4, 0, 0
60, 208598, 90, 208711, 0, 23, 0, 21, 6, 0, 0
61, 208571, 111, 208711, 0, 29, 0, 27, 6, 0, 0
62, 208536, 138, 208711, 0, 38, 0, 33, 8, 0, 0
63, 208490, 171, 208711, 0, 50, 0, 42, 13, 0, 0
64, 208448, 198, 208711, 0, 65, 0, 44, 15, 0, 0
65, 208394, 236, 208711, 0, 81, 0, 54, 17, 0, 0
66, 208325, 284, 208711, 0, 100, 2, 67, 21, 2, 0
67, 208246, 338, 208711, 0, 123, 4, 79, 25, 2, 0
68, 208147, 407, 208711, 0, 148, 8, 96, 29, 4, 0
