sim_time, S, E, VD1, VD2, I, R, New_E, New_I, New_R, D
0, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
1, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
2, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
3, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
4, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
5, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
6, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
7, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
8, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
9, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
10, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
11, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
12, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
13, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
14, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
15, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
16, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
17, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
18, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
19, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
20, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
21, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
22, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
23, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
24, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
25, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
26, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
27, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
28, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
29, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
30, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
31, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
32, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
33, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
34, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
35, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
36, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
37, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
38, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
39, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
40, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
41, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
42, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
43, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
44, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
45, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
46, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
47, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
48, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
49, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
50, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
51, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
52, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
53, 424830, 0, 424830, 0, 0, 0, 0, 0, 0, 0
54, 424826, 4, 424830, 0, 0, 0, 4, 0, 0, 0
55, 424822, 8, 424830, 0, 0, 0, 4, 0, 0, 0
56, 424817, 13, 424830, 0, 0, 0, 4, 0, 0, 0
57, 424813, 17, 424830, 0, 0, 0, 4, 0, 0, 0
58, 424809, 21, 424830, 0, 0, 0, 4, 0, 0, 0
59, 424796, 30, 424830, 0, 4, 0, 8, 4, 0, 0
60, 424779, 42, 424830, 0, 8, 0, 13, 4, 0, 0
61, 424758, 59, 424830, 0, 13, 0, 17, 4, 0, 0
62, 424732, 81, 424830, 0, 17, 0, 21, 4, 0, 0
63, 424707, 102, 424830, 0, 21, 0, 21, 4, 0, 0
64, 424677, 123, 424830, 0, 30, 0, 25, 8, 0, 0
65, 424647, 144, 424830, 0, 38, 0, 30, 8, 0, 0
66, 424609, 170, 424830, 0, 51, 0, 38, 13, 0, 0
67, 424562, 204, 424830, 0, 64, 0, 47, 13, 0, 0
68, 424507, 242, 424830, 0, 81, 0, 55, 17, 0, 0
69, 424435, 293, 424830, 0, 102, 0, 68, 21, 0, 0
70, 424346, 357, 424830, 0, 127, 0, 81, 25, 0, 0
71, 424252, 421, 424830, 0, 153, 4, 98, 30, 4, 0
72, 424133, 501, 424830, 0, 187, 8, 115, 38, 4, 0
73, 423993, 595, 424830, 0, 229, 13, 140, 47, 4, 0
74, 423836, 697, 424830, 0, 280, 17, 157, 55, 4, 0
75, 423640, 828, 424830, 0, 336, 25, 187, 64, 8, 0
76, 423420, 977, 424830, 0, 391, 42, 221, 72, 17, 0
77, 423165, 1147, 424830, 0, 459, 59, 255, 85, 17, 0
78, 422944, 1266, 424830, 0, 535, 85, 221, 102, 25, 0
79, 422689, 1402, 424830, 0, 625, 115, 251, 119, 30, 0
80, 422413, 1538, 424830, 0, 731, 149, 272, 140, 34, 0
81, 422103, 1695, 424830, 0, 837, 195, 310, 153, 47, 0
82, 421741, 1890, 424830, 0, 943, 255, 353, 166, 59, 0
83, 421342, 2111, 424830, 0, 1058, 319, 395, 178, 64, 0
84, 420900, 2354, 424830, 0, 1181, 395, 442, 200, 76, 0
85, 420412, 2617, 424830, 0, 1321, 480, 489, 225, 85, 0
86, 419864, 2910, 424830, 0, 1483, 574, 544, 255, 93, 0
87, 419256, 3237, 424830, 0, 1657, 680, 603, 280, 106, 0
88, 418589, 3586, 424830, 0, 1852, 803, 667, 319, 123, 0
89, 417837, 3981, 424830, 0, 2073, 939, 739, 357, 136, 0
90, 417022, 4397, 424830, 0, 2315, 1096, 820, 399, 157, 0
91, 416210, 4762, 424830, 0, 2587, 1270, 811, 446, 174, 0
92, 415352, 5145, 424830, 0, 2855, 1474, 850, 476, 204, 4
93, 414422, 5553, 424830, 0, 3156, 1687, 930, 523, 212, 13
94, 413398, 6011, 424830, 0, 3471, 1924, 1020, 565, 238, 25
95, 412281, 6521, 424830, 0, 3798, 2192, 1113, 608, 268, 38
96, 411074, 7078, 424830, 0, 4146, 2481, 1207, 650, 289, 51
97, 409770, 7672, 424830, 0, 4516, 2804, 1304, 709, 323, 68
98, 408534, 8131, 424830, 0, 4915, 3161, 1228, 777, 357, 89
99, 407204, 8620, 424830, 0, 5344, 3552, 1325, 841, 391, 110
100, 405785, 9130, 424830, 0, 5803, 3976, 1427, 909, 425, 136
101, 404251, 9699, 424830, 0, 6266, 4452, 1534, 964, 476, 161
102, 402611, 10311, 424830, 0, 6755, 4962, 1640, 1028, 510, 191
103, 400861, 10973, 424830, 0, 7256, 5519, 1750, 1088, 557, 221
104, 398996, 11670, 424830, 0, 7796, 6118, 1865, 1168, 599, 251
105, 397008, 12439, 424830, 0, 8327, 6772, 1984, 1219, 654, 285
106, 394913, 13238, 424830, 0, 8896, 7464, 2094, 1296, 692, 319
107, 392700, 14058, 424830, 0, 9499, 8212, 2213, 1393, 748, 361
108, 390368, 14899, 424830, 0, 10149, 9002, 2337, 1491, 790, 412
109, 388023, 15651, 424830, 0, 10829, 9865, 2345, 1593, 862, 463
110, 385550, 16424, 424830, 0, 11555, 10778, 2477, 1699, 913, 523
111, 382933, 17235, 424830, 0, 12316, 11764, 2613, 1806, 986, 582
112, 380185, 18149, 424830, 0, 13042, 12804, 2753, 1840, 1041, 650
113, 377784, 18612, 424830, 0, 13794, 13922, 2400, 1941, 1117, 718
114, 375282, 19075, 424830, 0, 14572, 15111, 2506, 2043, 1190, 790
115, 372674, 19546, 424830, 0, 15383, 16364, 2613, 2141, 1253, 862
116, 369950, 20073, 424830, 0, 16161, 17703, 2723, 2201, 1338, 943
117, 367134, 20664, 424830, 0, 16891, 19117, 2821, 2230, 1415, 1024
118, 364228, 21275, 424830, 0, 17609, 20604, 2910, 2298, 1487, 1113
119, 361237, 21900, 424830, 0, 18302, 22185, 2995, 2371, 1580, 1207
120, 358157, 22529, 424830, 0, 18994, 23850, 3076, 2456, 1665, 1300
121, 355001, 23132, 424830, 0, 19712, 25592, 3152, 2557, 1742, 1393
122, 351785, 23697, 424830, 0, 20434, 27423, 3224, 2655, 1831, 1491
123, 348492, 24288, 424830, 0, 21118, 29339, 3301, 2706, 1916, 1593
124, 345132, 24848, 424830, 0, 21836, 31314, 3360, 2804, 1975, 1699
125, 341716, 25371, 424830, 0, 22563, 33375, 3424, 2897, 2060, 1806
126, 338228, 25864, 424830, 0, 23310, 35516, 3488, 2999, 2141, 1912
127, 334690, 26480, 424830, 0, 23880, 37755, 3552, 2927, 2239, 2026
128, 331113, 27049, 424830, 0, 24474, 40053, 3586, 3012, 2298, 2141
129, 327493, 27588, 424830, 0, 25082, 42407, 3624, 3084, 2354, 2260
130, 323835, 28081, 424830, 0, 25711, 44820, 3662, 3169, 2413, 2383
131, 320139, 28536, 424830, 0, 26352, 47292, 3696, 3246, 2473, 2511
132, 316405, 28969, 424830, 0, 26972, 49837, 3734, 3305, 2545, 2647
133, 312649, 29360, 424830, 0, 27567, 52467, 3764, 3369, 2630, 2787
134, 308873, 29725, 424830, 0, 28141, 55164, 3785, 3420, 2698, 2927
135, 305075, 30061, 424830, 0, 28693, 57930, 3806, 3471, 2766, 3072
136, 301255, 30367, 424830, 0, 29224, 60768, 3823, 3522, 2838, 3216
137, 297432, 30630, 424830, 0, 29730, 63674, 3832, 3569, 2906, 3365
138, 293604, 30851, 424830, 0, 30201, 66660, 3840, 3615, 2987, 3513
139, 289772, 31038, 424830, 0, 30702, 69651, 3840, 3654, 2991, 3666
140, 285940, 31195, 424830, 0, 31187, 72688, 3840, 3683, 3038, 3819
141, 282023, 31403, 424830, 0, 31637, 75794, 3925, 3717, 3106, 3972
142, 278119, 31582, 424830, 0, 32024, 78980, 3917, 3734, 3186, 4125
143, 274232, 31722, 424830, 0, 32385, 82209, 3896, 3755, 3229, 4282
144, 270362, 31816, 424830, 0, 32725, 85489, 3874, 3785, 3280, 4439
145, 266521, 31858, 424830, 0, 33035, 88815, 3849, 3806, 3326, 4601
146, 262706, 31845, 424830, 0, 33324, 92192, 3819, 3836, 3377, 4762
147, 258917, 31799, 424830, 0, 33579, 95608, 3794, 3845, 3416, 4928
148, 255166, 31709, 424830, 0, 33791, 99070, 3760, 3849, 3462, 5094
149, 251457, 31590, 424830, 0, 33965, 102558, 3722, 3836, 3488, 5259
150, 247791, 31433, 424830, 0, 34105, 106076, 3679, 3832, 3518, 5425
151, 245050, 30367, 424830, 0, 34195, 109627, 2753, 3815, 3552, 5591
152, 242344, 29275, 424830, 0, 34254, 113204, 2723, 3806, 3577, 5752
153, 239659, 28213, 424830, 0, 34241, 116803, 2693, 3755, 3598, 5914
154, 237004, 27249, 424830, 0, 34084, 120414, 2659, 3628, 3611, 6079
155, 234391, 26373, 424830, 0, 33799, 124021, 2617, 3496, 3607, 6245
156, 231834, 25571, 424830, 0, 33375, 127640, 2566, 3369, 3620, 6411
157, 228525, 25626, 424830, 0, 32839, 131264, 3309, 3263, 3624, 6576
158, 225326, 25647, 424830, 0, 32245, 134871, 3207, 3186, 3607, 6742
159, 222237, 25592, 424830, 0, 31650, 138444, 3106, 3152, 3573, 6908
160, 219229, 25418, 424830, 0, 31140, 141974, 3008, 3190, 3530, 7069
161, 216319, 25086, 424830, 0, 30728, 145470, 2914, 3250, 3496, 7226
162, 213486, 24644, 424830, 0, 30380, 148937, 2838, 3284, 3467, 7384
163, 210728, 24139, 424830, 0, 30048, 152378, 2766, 3271, 3441, 7536
164, 208043, 23595, 424830, 0, 29721, 155781, 2698, 3237, 3403, 7689
165, 205422, 23344, 424830, 0, 29088, 159137, 2630, 2880, 3356, 7838
166, 202890, 23047, 424830, 0, 28498, 162417, 2540, 2838, 3280, 7978
167, 200435, 22724, 424830, 0, 27937, 165620, 2460, 2787, 3203, 8114
168, 198073, 22363, 424830, 0, 27406, 168742, 2379, 2732, 3123, 8246
