sim_time, S, E, VD1, VD2, I, R, New_E, New_I, New_R, D
0, 472485, 0, 472485, 0, 0, 0, 0, 0, 0, 0
1, 472485, 0, 472485, 0, 0, 0, 0, 0, 0, 0
2, 472485, 0, 472485, 0, 0, 0, 0, 0, 0, 0
3, 472485, 0, 472485, 0, 0, 0, 0, 0, 0, 0
4, 472485, 0, 472485, 0, 0, 0, 0, 0, 0, 0
5, 472485, 0, 472485, 0, 0, 0, 0, 0, 0, 0
6, 472485, 0, 472485, 0, 0, 0, 0, 0, 0, 0
7, 472485, 0, 472485, 0, 0, 0, 0, 0, 0, 0
8, 472485, 0, 472485, 0, 0, 0, 0, 0, 0, 0
9, 472485, 0, 472485, 0, 0, 0, 0, 0, 0, 0
10, 472485, 0, 472485, 0, 0, 0, 0, 0, 0, 0
11, 472485, 0, 472485, 0, 0, 0, 0, 0, 0, 0
12, 472485, 0, 472485, 0, 0, 0, 0, 0, 0, 0
13, 472485, 0, 472485, 0, 0, 0, 0, 0, 0, 0
14, 472485, 0, 472485, 0, 0, 0, 0, 0, 0, 0
15, 472485, 0, 472485, 0, 0, 0, 0, 0, 0, 0
16, 472485, 0, 472485, 0, 0, 0, 0, 0, 0, 0
17, 472485, 0, 472485, 0, 0, 0, 0, 0, 0, 0
18, 472485, 0, 472485, 0, 0, 0, 0, 0, 0, 0
19, 472485, 0, 472485, 0, 0, 0, 0, 0, 0, 0
20, 472485, 0, 472485, 0, 0, 0, 0, 0, 0, 0
21, 472485, 0, 472485, 0, 0, 0, 0, 0, 0, 0
22, 472485, 0, 472485, 0, 0, 0, 0, 0, 0, 0
23, 472485, 0, 472485, 0, 0, 0, 0, 0, 0, 0
24, 472485, 0, 472485, 0, 0, 0, 0, 0, 0, 0
25, 472485, 0, 472485, 0, 0, 0, 0, 0, 0, 0
26, 472485, 0, 472485, 0, 0, 0, 0, 0, 0, 0
27, 472485, 0, 472485, 0, 0, 0, 0, 0, 0, 0
28, 472480, 5, 472485, 0, 0, 0, 5, 0, 0, 0
29, 472476, 9, 472485, 0, 0, 0, 5, 0, 0, 0
30, 472471, 14, 472485, 0, 0, 0, 5, 0, 0, 0
31, 472466, 19, 472485, 0, 0, 0, 5, 0, 0, 0
32, 472457, 28, 472485, 0, 0, 0, 9, 0, 0, 0
33, 472442, 38, 472485, 0, 5, 0, 9, 5, 0, 0
34, 472419, 57, 472485, 0, 9, 0, 19, 5, 0, 0
35, 472391, 80, 472485, 0, 14, 0, 24, 5, 0, 0
36, 472357, 109, 472485, 0, 19, 0, 28, 5, 0, 0
37, 472320, 137, 472485, 0, 28, 0, 28, 9, 0, 0
38, 472287, 161, 472485, 0, 38, 0, 33, 9, 0, 0
39, 472244, 189, 472485, 0, 52, 0, 43, 14, 0, 0
40, 472187, 232, 472485, 0, 66, 0, 57, 14, 0, 0
41, 472116, 283, 472485, 0, 85, 0, 66, 19, 0, 0
42, 472027, 350, 472485, 0, 109, 0, 85, 24, 0, 0
43, 471918, 430, 472485, 0, 137, 0, 99, 28, 0, 0
44, 471795, 515, 472485, 0, 175, 0, 123, 38, 0, 0
45, 471644, 624, 472485, 0, 213, 5, 151, 43, 5, 0
46, 471464, 747, 472485, 0, 265, 9, 180, 57, 5, 0
47, 471257, 888, 472485, 0, 321, 19, 203, 66, 9, 0
48, 471011, 1054, 472485, 0, 392, 28, 241, 80, 9, 0
49, 470718, 1252, 472485, 0, 468, 47, 288, 94, 19, 0
50, 470378, 1479, 472485, 0, 562, 66, 340, 113, 19, 0
51, 470071, 1654, 472485, 0, 666, 94, 302, 132, 28, 0
52, 469716, 1857, 472485, 0, 784, 128, 350, 151, 33, 0
53, 469338, 2055, 472485, 0, 917, 175, 378, 180, 47, 0
54, 468904, 2292, 472485, 0, 1058, 232, 435, 198, 57, 0
55, 468407, 2566, 472485, 0, 1214, 298, 496, 222, 66, 0
56, 467840, 2892, 472485, 0, 1370, 383, 567, 241, 85, 0
57, 467203, 3260, 472485, 0, 1545, 477, 638, 269, 94, 0
58, 466480, 3676, 472485, 0, 1743, 586, 713, 307, 109, 0
59, 465676, 4134, 472485, 0, 1966, 709, 803, 345, 123, 0
60, 464788, 4630, 472485, 0, 2221, 846, 888, 392, 137, 0
61, 463805, 5169, 472485, 0, 2504, 1006, 992, 444, 161, 0
62, 462794, 5679, 472485, 0, 2825, 1186, 1006, 501, 180, 0
63, 461722, 6175, 472485, 0, 3185, 1399, 1058, 576, 213, 5
64, 460531, 6728, 472485, 0, 3586, 1625, 1181, 638, 227, 14
65, 459208, 7375, 472485, 0, 3983, 1890, 1318, 676, 265, 28
66, 457777, 8075, 472485, 0, 4408, 2183, 1432, 732, 293, 43
67, 456203, 8859, 472485, 0, 4848, 2514, 1573, 789, 331, 61
68, 454668, 9530, 472485, 0, 5320, 2882, 1526, 865, 369, 85
69, 453000, 10239, 472485, 0, 5859, 3279, 1658, 959, 397, 109
70, 451195, 10995, 472485, 0, 6435, 3723, 1810, 1049, 444, 137
71, 449229, 11831, 472485, 0, 7040, 4219, 1966, 1129, 496, 165
72, 447098, 12748, 472485, 0, 7678, 4763, 2131, 1214, 543, 198
73, 444788, 13754, 472485, 0, 8335, 5377, 2301, 1304, 614, 232
74, 442307, 14817, 472485, 0, 9058, 6038, 2476, 1417, 661, 265
75, 439643, 15942, 472485, 0, 9818, 6775, 2665, 1540, 737, 307
76, 436831, 17113, 472485, 0, 10617, 7574, 2807, 1640, 798, 350
77, 433996, 18186, 472485, 0, 11477, 8424, 2830, 1762, 850, 402
78, 430972, 19301, 472485, 0, 12398, 9350, 3024, 1909, 926, 463
79, 427741, 20487, 472485, 0, 13376, 10357, 3227, 2046, 1006, 524
80, 424292, 21753, 472485, 0, 14411, 11434, 3440, 2183, 1077, 595
81, 421173, 22547, 472485, 0, 15493, 12606, 3123, 2325, 1172, 666
82, 417861, 23459, 472485, 0, 16537, 13882, 3307, 2405, 1276, 747
83, 414379, 24394, 472485, 0, 17628, 15252, 3482, 2551, 1370, 832
84, 410731, 25387, 472485, 0, 18725, 16717, 3657, 2660, 1465, 926
85, 406918, 26454, 472485, 0, 19802, 18290, 3827, 2750, 1573, 1021
86, 402935, 27574, 472485, 0, 20860, 19991, 3988, 2868, 1701, 1125
87, 398792, 28718, 472485, 0, 21942, 21805, 4144, 3005, 1814, 1228
88, 394511, 29852, 472485, 0, 23076, 23705, 4295, 3151, 1899, 1342
89, 390074, 30976, 472485, 0, 24243, 25736, 4446, 3317, 2032, 1455
90, 385590, 32001, 472485, 0, 25429, 27891, 4484, 3463, 2155, 1573
91, 380974, 33055, 472485, 0, 26577, 30178, 4626, 3567, 2287, 1701
92, 376226, 34080, 472485, 0, 27754, 32592, 4753, 3728, 2414, 1833
93, 371364, 35068, 472485, 0, 28949, 35129, 4871, 3879, 2537, 1975
94, 366374, 36022, 472485, 0, 30192, 37775, 4989, 4040, 2646, 2121
95, 361276, 37123, 472485, 0, 31269, 40549, 5103, 4002, 2773, 2268
96, 356084, 38163, 472485, 0, 32384, 43431, 5193, 4158, 2882, 2424
97, 350811, 39155, 472485, 0, 33513, 46422, 5273, 4285, 2991, 2584
98, 345462, 40081, 472485, 0, 34652, 49540, 5349, 4427, 3118, 2750
99, 340043, 40941, 472485, 0, 35800, 52777, 5419, 4569, 3237, 2925
100, 334576, 41735, 472485, 0, 36925, 56141, 5481, 4682, 3364, 3109
101, 329057, 42462, 472485, 0, 38021, 59647, 5533, 4800, 3506, 3298
102, 324592, 42037, 472485, 0, 39098, 63270, 4474, 4900, 3624, 3487
103, 320085, 41541, 472485, 0, 40175, 67003, 4512, 5013, 3733, 3681
104, 315549, 41054, 472485, 0, 41130, 70873, 4545, 5032, 3870, 3879
105, 311004, 40615, 472485, 0, 41914, 74870, 4559, 4994, 3997, 4082
106, 306454, 40265, 472485, 0, 42481, 78999, 4555, 4909, 4130, 4285
107, 301937, 39939, 472485, 0, 42958, 83153, 4526, 4852, 4153, 4498
108, 297458, 39604, 472485, 0, 43289, 87424, 4489, 4824, 4271, 4711
109, 293026, 39221, 472485, 0, 43544, 91771, 4441, 4824, 4347, 4923
110, 288655, 38791, 472485, 0, 43700, 96198, 4385, 4810, 4427, 5141
111, 284346, 38295, 472485, 0, 43785, 100701, 4319, 4815, 4503, 5358
112, 280113, 37714, 472485, 0, 43814, 105265, 4248, 4824, 4564, 5580
113, 275950, 37071, 472485, 0, 43785, 109881, 4172, 4815, 4616, 5797
114, 271873, 36362, 472485, 0, 43691, 114545, 4092, 4796, 4663, 6015
115, 267894, 35573, 472485, 0, 43539, 119241, 4007, 4782, 4697, 6237
116, 263996, 35120, 472485, 0, 42963, 123947, 3922, 4366, 4706, 6459
117, 260207, 34591, 472485, 0, 42396, 128610, 3804, 4333, 4663, 6681
118, 256526, 33986, 472485, 0, 41843, 133227, 3690, 4300, 4616, 6903
119, 252959, 33315, 472485, 0, 41300, 137796, 3581, 4248, 4569, 7116
120, 249500, 32592, 472485, 0, 40757, 142322, 3477, 4191, 4526, 7314
121, 246141, 31836, 472485, 0, 40180, 146815, 3374, 4125, 4493, 7513
122, 242881, 31066, 472485, 0, 39566, 151261, 3270, 4040, 4446, 7711
123, 239715, 30277, 472485, 0, 38909, 155679, 3170, 3964, 4418, 7905
124, 236658, 29478, 472485, 0, 38191, 160064, 3066, 3865, 4385, 8094
125, 233705, 28666, 472485, 0, 37430, 164401, 2962, 3775, 4337, 8283
126, 230010, 28675, 472485, 0, 36636, 168691, 3700, 3695, 4290, 8472
127, 226467, 28623, 472485, 0, 35805, 172934, 3553, 3605, 4243, 8656
128, 223074, 28491, 472485, 0, 35148, 176936, 3411, 3534, 4002, 8835
129, 219800, 28240, 472485, 0, 34543, 180886, 3288, 3534, 3950, 9015
130, 216630, 27872, 472485, 0, 34009, 184784, 3175, 3548, 3898, 9190
131, 213502, 27466, 472485, 0, 33528, 188630, 3133, 3544, 3846, 9360
132, 210483, 27012, 472485, 0, 33046, 192415, 3033, 3482, 3785, 9530
133, 207548, 26539, 472485, 0, 32564, 196138, 2934, 3416, 3723, 9695
134, 204704, 26062, 472485, 0, 32063, 199795, 2844, 3331, 3657, 9861
135, 201959, 25557, 472485, 0, 31557, 203386, 2750, 3260, 3591, 10026
136, 199308, 25046, 472485, 0, 31047, 206906, 2660, 3170, 3520, 10177
137, 196738, 24536, 472485, 0, 30523, 210364, 2580, 3090, 3459, 10324
138, 194253, 24040, 472485, 0, 29951, 213771, 2495, 2991, 3407, 10470
