sim_time, S, E, VD1, VD2, I, R, New_E, New_I, New_R, D
0, 212719, 0, 212719, 0, 0, 0, 0, 0, 0, 0
1, 212719, 0, 212719, 0, 0, 0, 0, 0, 0, 0
2, 212719, 0, 212719, 0, 0, 0, 0, 0, 0, 0
3, 212719, 0, 212719, 0, 0, 0, 0, 0, 0, 0
4, 212719, 0, 212719, 0, 0, 0, 0, 0, 0, 0
5, 212719, 0, 212719, 0, 0, 0, 0, 0, 0, 0
6, 212719, 0, 212719, 0, 0, 0, 0, 0, 0, 0
7, 212719, 0, 212719, 0, 0, 0, 0, 0, 0, 0
8, 212719, 0, 212719, 0, 0, 0, 0, 0, 0, 0
9, 212719, 0, 212719, 0, 0, 0, 0, 0, 0, 0
10, 212719, 0, 212719, 0, 0, 0, 0, 0, 0, 0
11, 212719, 0, 212719, 0, 0, 0, 0, 0, 0, 0
12, 212719, 0, 212719, 0, 0, 0, 0, 0, 0, 0
13, 212719, 0, 212719, 0, 0, 0, 0, 0, 0, 0
14, 212719, 0, 212719, 0, 0, 0, 0, 0, 0, 0
15, 212719, 0, 212719, 0, 0, 0, 0, 0, 0, 0
16, 212719, 0, 212719, 0, 0, 0, 0, 0, 0, 0
17, 212719, 0, 212719, 0, 0, 0, 0, 0, 0, 0
18, 212719, 0, 212719, 0, 0, 0, 0, 0, 0, 0
19, 212719, 0, 212719, 0, 0, 0, 0, 0, 0, 0
20, 212719, 0, 212719, 0, 0, 0, 0, 0, 0, 0
21, 212719, 0, 212719, 0, 0, 0, 0, 0, 0, 0
22, 212719, 0, 212719, 0, 0, 0, 0, 0, 0, 0
23, 212719, 0, 212719, 0, 0, 0, 0, 0, 0, 0
24, 212719, 0, 212719, 0, 0, 0, 0, 0, 0, 0
25, 212719, 0, 212719, 0, 0, 0, 0, 0, 0, 0
26, 212719, 0, 212719, 0, 0, 0, 0, 0, 0, 0
27, 212719, 0, 212719, 0, 0, 0, 0, 0, 0, 0
28, 212719, 0, 212719, 0, 0, 0, 0, 0, 0, 0
29, 212719, 0, 212719, 0, 0, 0, 0, 0, 0, 0
30, 212719, 0, 212719, 0, 0, 0, 0, 0, 0, 0
31, 212719, 0, 212719, 0, 0, 0, 0, 0, 0, 0
32, 212719, 0, 212719, 0, 0, 0, 0, 0, 0, 0
33, 212717, 2, 212719, 0, 0, 0, 2, 0, 0, 0
34, 212715, 4, 212719, 0, 0, 0, 2, 0, 0, 0
35, 212713, 6, 212719, 0, 0, 0, 2, 0, 0, 0
36, 212708, 11, 212719, 0, 0, 0, 4, 0, 0, 0
37, 212704, 15, 212719, 0, 0, 0, 4, 0, 0, 0
38, 212696, 21, 212719, 0, 2, 0, 6, 2, 0, 0
39, 212685, 30, 212719, 0, 4, 0, 9, 2, 0, 0
40, 212670, 43, 212719, 0, 6, 0, 13, 2, 0, 0
41, 212651, 57, 212719, 0, 11, 0, 15, 4, 0, 0
42, 212628, 77, 212719, 0, 15, 0, 21, 4, 0, 0
43, 212600, 98, 212719, 0, 21, 0, 26, 6, 0, 0
44, 212570, 121, 212719, 0, 28, 0, 30, 6, 0, 0
45, 212536, 147, 212719, 0, 36, 0, 32, 9, 0, 0
46, 212496, 177, 212719, 0, 47, 0, 38, 11, 0, 0
47, 212447, 208, 212719, 0, 64, 0, 49, 17, 0, 0
48, 212385, 251, 212719, 0, 83, 0, 62, 19, 0, 0
49, 212311, 304, 212719, 0, 104, 0, 74, 21, 0, 0
50, 212219, 368, 212719, 0, 128, 4, 91, 28, 4, 0
51, 212106, 449, 212719, 0, 155, 9, 108, 32, 4, 0
52, 211974, 542, 212719, 0, 187, 15, 128, 38, 6, 0
53, 211821, 649, 212719, 0, 225, 23, 151, 47, 9, 0
54, 211681, 732, 212719, 0, 272, 34, 138, 57, 11, 0
55, 211528, 817, 212719, 0, 328, 47, 151, 68, 13, 0
56, 211347, 919, 212719, 0, 389, 64, 179, 79, 17, 0
57, 211136, 1040, 212719, 0, 457, 85, 208, 89, 21, 0
58, 210896, 1183, 212719, 0, 528, 113, 240, 98, 28, 0
59, 210619, 1351, 212719, 0, 600, 149, 277, 108, 36, 0
60, 210320, 1529, 212719, 0, 681, 189, 302, 121, 40, 0
61, 209988, 1721, 212719, 0, 772, 238, 328, 140, 49, 0
62, 209620, 1927, 212719, 0, 881, 291, 370, 162, 53, 0
63, 209201, 2163, 212719, 0, 1004, 351, 417, 183, 60, 0
64, 208731, 2425, 212719, 0, 1144, 419, 470, 208, 68, 0
65, 208252, 2670, 212719, 0, 1300, 498, 479, 234, 79, 0
66, 207718, 2940, 212719, 0, 1466, 593, 536, 264, 96, 2
67, 207116, 3246, 212719, 0, 1653, 698, 598, 296, 104, 6
68, 206457, 3589, 212719, 0, 1846, 815, 664, 317, 117, 13
69, 205725, 3976, 212719, 0, 2053, 947, 734, 345, 132, 19
70, 204914, 4403, 212719, 0, 2278, 1096, 808, 383, 149, 28
71, 204123, 4767, 212719, 0, 2527, 1264, 791, 428, 168, 38
72, 203315, 5099, 212719, 0, 2804, 1453, 808, 476, 189, 49
73, 202428, 5460, 212719, 0, 3110, 1659, 889, 525, 206, 62
