time,susceptible,exposed,infected,vaccinatedD1,vaccinatedD2,recovered,new_exposed,new_infected,new_recovered,deaths,error
41,0.932981033842373,0.028380196586969345,0.08640685560394887,0.10800830190860408,0.018253280998626695,0.01924766896835192,0.003976481493572871,0.0029895862211437494,0.0016912088182624862,0.0011239045944149435,0.9999860849907358
42,0.9287348152461404,0.02944415960301549,0.08640685560394887,0.10800830190860408,0.019482083355187033,0.02108766134720838,0.004233373972296287,0.003188677892154397,0.0018207254429522084,0.001233083897872395,0.9999818034494238
43,0.9240904133078867,0.030917009814363072,0.08640685560394887,0.10800830190860408,0.020541764829921122,0.02305824073608258,0.004615501534397368,0.0031362290110816993,0.001954523608953987,0.001351896669281975,0.9999593253575353
44,0.9191709223403333,0.03255576975155286,0.08640685560394887,0.10800830190860408,0.021642120947119755,0.025125154804478064,0.004918420582225395,0.0032710975624114925,0.002059421371099382,0.0014642871287234693,0.9999582549722074
45,0.9139453011689678,0.034312272074824214,0.08640685560394887,0.10800830190860408,0.022788503633422996,0.027313022414939155,0.005223480400709452,0.0034423592148937697,0.0021632487479167624,0.0016034372213653194,0.9999625365135195
46,0.908469209830847,0.03614156060040054,0.08640685560394887,0.10800830190860408,0.02399161674211099,0.029612210099513724,0.005468598640824711,0.003638239729920374,0.0022799207486703136,0.0017340242313830555,0.9999486215042553
47,0.9027512114085949,0.037981552979257004,0.08640685560394887,0.10800830190860408,0.025294275686304313,0.032046266335418086,0.00570622418364387,0.0038619502634753486,0.002423352382624221,0.0018795966359929912,0.9999529030455673
48,0.8968619513338607,0.039788363412945026,0.08640685560394887,0.10800830190860408,0.026676143144770684,0.03462910613191643,0.005907456625310546,0.004096364650310465,0.0025689247872341565,0.002034802508555055,0.9999903665320479
49,0.8907479103402434,0.04156734382810468,0.08640685560394887,0.10800830190860408,0.0280986852457016,0.03737143334228889,0.006115111378945307,0.004317934413209411,0.002732693742420334,0.0021900083811171186,0.9999753811374557
50,0.8844861561713602,0.04325641187571114,0.08640685560394887,0.10800830190860408,0.02958330969565734,0.04029251490243973,0.006262824554211271,0.004559841497340627,0.0028878996149823977,0.00235484772163131,0.9999732403667997
51,0.8778979344774326,0.045041814602838876,0.08640685560394887,0.10800830190860408,0.031118242256029747,0.043379506188432775,0.006595714391223697,0.004796396654831773,0.003052738955496589,0.0025400243833777723,0.9999775219081117
52,0.8711416622870067,0.04680259846742229,0.08640685560394887,0.10800830190860408,0.0326563859723862,0.04665381490682831,0.006756272190425831,0.004986925243218306,0.003235774846587023,0.0027316233570923196,0.9999860849907358
53,0.8644067978031411,0.04830863062393831,0.08640685560394887,0.10800830190860408,0.03423413394587918,0.050075836800489805,0.006724160630585404,0.005212776547429309,0.0034295145909575987,0.002931785413430981,0.9999571845868793
54,0.8575606132451621,0.049744017348805396,0.08640685560394887,0.10800830190860408,0.03581616346068421,0.05371621730106621,0.006851536484619098,0.005409727447783928,0.003611480096720018,0.0031319474697696424,0.9999689588254875
55,0.8507936372014562,0.051044535522342685,0.08640685560394887,0.10800830190860408,0.03735323679171265,0.057425102462635526,0.006768046429033988,0.005457894787544568,0.003703533234929242,0.00335137646201256,0.9999678884401596
56,0.8440245203870942,0.05213739894224522,0.08640685560394887,0.10800830190860408,0.03890208436134924,0.06132130505660733,0.006763764887721931,0.005668760697163371,0.0038715837314274764,0.003572946224911506,0.9999582549722076
57,0.8370584526723776,0.05323989583009988,0.08640685560394887,0.10800830190860408,0.04049160657345038,0.06536308005518907,0.006978912338652792,0.005881767377438204,0.004030000759973583,0.0038062902264186086,0.9999593253575356
58,0.8299147009932105,0.05434025194729851,0.08640685560394887,0.10800830190860408,0.04204687645505505,0.06960501711010947,0.007128766284574784,0.006046606717952396,0.0042258812750001875,0.004070675402438124,0.9999775219081116
59,0.8226307288360737,0.055419200357936856,0.08640685560394887,0.10800830190860408,0.04351758589574661,0.07405353853333661,0.007278620230496777,0.006181475269282189,0.004419621019370763,0.00434790520239381,0.9999689588254876
60,0.8152547035407276,0.056512063777839384,0.08640685560394887,0.10800830190860408,0.04495083184995766,0.07867332160904604,0.007407066469858484,0.006328118059220139,0.004604797681117225,0.004606938451773254,0.9999978592293439
61,0.807688149656995,0.05757816756454156,0.08640685560394887,0.10800830190860408,0.0463219954551439,0.08348256288781399,0.007556920415780477,0.006467268151861989,0.004812452434751986,0.004895942490337097,0.9999668180548316
62,0.8000777099748139,0.058586470543530965,0.08640685560394887,0.10800830190860408,0.0476460621058975,0.08848126236964045,0.007604017370213103,0.00661926286844001,0.004993347555186391,0.005189228070212996,0.9999807330640959
63,0.7923976952463118,0.05947274959512675,0.08640685560394887,0.10800830190860408,0.04892945411418657,0.09365015311862117,0.007666099719237929,0.0067798206676421445,0.005168890748980725,0.005493217503369038,0.9999432695776153
64,0.7844169022406376,0.06056133147371722,0.08640685560394887,0.10800830190860408,0.05019357918657137,0.09901064284131644,0.007995778400266312,0.006913618833643924,0.005331589318838889,0.005798277321853094,0.9999807330640959
65,0.7765249512171887,0.0613641204697279,0.08640685560394887,0.10800830190860408,0.05143736693772391,0.10452205689526173,0.007891951023448932,0.007093443568750315,0.005515695595257337,0.006109759452305235,0.9999582549722075
66,0.7687025752400607,0.0619506916294797,0.08640685560394887,0.10800830190860408,0.052657606211660136,0.11021115491365736,0.007819164821143964,0.00723152327606415,0.0056709014678194,0.006438367748005605,0.9999603957428637
67,0.7611788367694486,0.06218938755762687,0.08640685560394887,0.10800830190860408,0.053851085852396,0.11599444684091827,0.00753765347987622,0.007296816781073018,0.005762954606028625,0.0067787502823141305,0.9999925073027038
68,0.7537514329783579,0.06222363988812332,0.08640685560394887,0.10800830190860408,0.05496642736418683,0.12191902963147704,0.007438107644370897,0.00740599608453047,0.005938497799822958,0.0071041474220304565,0.9999646772841755
69,0.7464417715733487,0.062112319814009845,0.08640685560394887,0.10800830190860408,0.05594261878333581,0.12802985946911027,0.007288253698448904,0.007416699937810613,0.006101196369681121,0.007453093038963097,0.9999796626787678
70,0.7390935762965309,0.0621016159607297,0.08640685560394887,0.10800830190860408,0.056719718531474145,0.13427876901405736,0.007371743754034015,0.007379236451330115,0.00622964260904283,0.007797757114583679,0.9999914369173758
71,0.7319958511864686,0.06179120421560558,0.08640685560394887,0.10800830190860408,0.057421891306651485,0.14061652054122964,0.007083810100798186,0.007411348011170541,0.006331329215204181,0.008154195428812417,0.9999796626787677
72,0.7252534940053069,0.061140409936172924,0.08640685560394887,0.10800830190860408,0.05801488477837136,0.1470591698305473,0.006754131419769803,0.007411348011170541,0.006426593509397448,0.008519196825665272,0.9999871553760638
73,0.7185924861090744,0.06041147752779523,0.08640685560394887,0.10800830190860408,0.05849655817597777,0.1536174207352905,0.006648163272296394,0.007397433001906356,0.006547547051463056,0.008869212827925925,0.9999871553760639
74,0.7125961875015386,0.05901890621604872,0.08640685560394887,0.10800830190860408,0.05884764456356644,0.1602431059156986,0.005998439378191755,0.007364251056737915,0.006624614795080081,0.009237425380762821,0.9999432695776151
75,0.7066063112059711,0.057691628409311066,0.08640685560394887,0.10800830190860408,0.059067073555809355,0.1669747592435801,0.005963116662367285,0.007333209882225502,0.006712386391977248,0.009625975254831987,0.9999657476695035
76,0.7008583419945346,0.056257312069772,0.08640685560394887,0.10800830190860408,0.05911952243688205,0.17376528376450237,0.005776869615292809,0.007222960193440036,0.006776609511658102,0.010003821275621012,1.000004281541312
77,0.6951981443799954,0.05481764380359286,0.08640685560394887,0.10800830190860408,0.05895575348169588,0.18063180564371367,0.005642001063963016,0.007073106247518044,0.0068472549433070415,0.010369893057801878,0.9999732403667997
78,0.6896417741422735,0.05338974977602187,0.08640685560394887,0.10800830190860408,0.05868494599370828,0.18751117214686114,0.005580989100266205,0.007026009293085418,0.00689007035642761,0.010756302161215016,0.9999839442200799
79,0.6842395393917856,0.05192653303262641,0.08640685560394887,0.10800830190860408,0.0582278914586462,0.19442800213648911,0.005384038199911586,0.0068472549433070415,0.006900774209707753,0.011135218567332053,0.9999571845868793
80,0.6790289036150123,0.050502920546367486,0.08640685560394887,0.10800830190860408,0.05759850488577383,0.20135767675005325,0.005240606565957679,0.006687767529432921,0.006903985365691795,0.01151627574410512,1.000004281541312
81,0.6738653647926717,0.04917564273962984,0.08640685560394887,0.10800830190860408,0.05682247552296351,0.20821670593196845,0.005141060730452356,0.006464056995877946,0.0068483253286350555,0.011876995599645916,0.9999571845868794
82,0.6689597888343825,0.04778949373985141,0.08640685560394887,0.10800830190860408,0.05596723764588014,0.21502221584748293,0.004928054050177523,0.006334540371188224,0.006799087603546401,0.01223985622584274,0.9999785922934398
83,0.6640435090228132,0.04649967941959426,0.08640685560394887,0.10800830190860408,0.05502743932788365,0.2218041772857811,0.0049109278849292955,0.006172912186658075,0.00675841296108186,0.012594153769415452,0.9999689588254876
84,0.6591968042575647,0.04523769511786548,0.08640685560394887,0.10800830190860408,0.054095133707183246,0.228489804044558,0.00486383093049667,0.006108689066977221,0.006680274832136821,0.012958084780940292,0.9999775219081116
85,0.6543565218042843,0.04417801364313139,0.08640685560394887,0.10800830190860408,0.053052578397697385,0.23510371498635793,0.004854197462544541,0.005922442019902744,0.006596784776551711,0.01327384845270449,0.9999646772841755
86,0.6495322951309241,0.04327353804095937,0.08640685560394887,0.10800830190860408,0.05189442147278599,0.2416448397258529,0.004812452434751986,0.005694449945035714,0.0065282801155588,0.013604597519060888,0.9999496918895833
87,0.6448065439077414,0.042411877851907906,0.08640685560394887,0.10800830190860408,0.05073626454787459,0.2481046151804188,0.00473752546179099,0.005612030274778618,0.006426593509397448,0.013925713117465157,0.9999850146054079
88,0.6401054115471029,0.0417268312419788,0.08640685560394887,0.10800830190860408,0.049456083695569565,0.2544059736064386,0.004680795039406236,0.005330518933510875,0.0063142030499559534,0.014236124862589284,0.9999304249536791
89,0.6353443376080955,0.04126549516560467,0.08640685560394887,0.10800830190860408,0.0482700967521298,0.2605949415730169,0.004783552030895602,0.005293055447030377,0.006172912186658075,0.014526199286481141,1.000001070385328
90,0.6304066500899659,0.04100432114556919,0.08640685560394887,0.10800830190860408,0.0470744763407379,0.2666747302361377,0.004920561352881424,0.005189228070212996,0.006078718277792823,0.014821625637013069,0.9999818034494237
91,0.6254603994892122,0.040826637181118834,0.08640685560394887,0.10800830190860408,0.045999809471411614,0.2726046649533366,0.004950532142065822,0.0050907526200356865,0.0059170900932626735,0.01508494042770457,0.9999764515227837
92,0.6204188845942651,0.04079238485062237,0.08640685560394887,0.10800830190860408,0.04500649188701441,0.2783922384219095,0.005042585280275046,0.005076837610771502,0.00578222154193288,0.01534825521839607,0.9999582549722076
93,0.6153249208182454,0.040895141842111744,0.08640685560394887,0.10800830190860408,0.044130916688698764,0.2840246060179204,0.005132497647828241,0.00502331834437079,0.00561524143076266,0.015596584614495371,0.9999721699814716
94,0.6101667339225447,0.04101930654016139,0.08640685560394887,0.10800830190860408,0.04333776116064022,0.2895852577969543,0.005141060730452356,0.004991206784530363,0.0055189067512413795,0.015845984395922687,0.9999550438162234
95,0.6048704673195303,0.04134470367987772,0.08640685560394887,0.10800830190860408,0.04264843300939905,0.29498856293277015,0.005306970456294561,0.004996558711170434,0.005396882823847757,0.016102876874646104,0.9999550438162232
96,0.5995581449365958,0.04166796004893802,0.08640685560394887,0.10800830190860408,0.0420201168218547,0.3003458414994814,0.005275929281782148,0.004958024839361922,0.005333730089494918,0.01635441742672945,0.9999464807335994
97,0.594236189085709,0.04205115799636711,0.08640685560394887,0.10800830190860408,0.04154486573621638,0.3055607588175667,0.005327307777526832,0.004977291775266178,0.00521812847406938,0.016581339116268464,0.9999743107521277
98,0.5889270778587584,0.04232303586968273,0.08640685560394887,0.10800830190860408,0.04120341281657984,0.31069111569473895,0.00528877390571832,0.005022247959042775,0.005103597243971857,0.016801838493839396,0.9999464807335994
99,0.5835441100441748,0.04264629223874303,0.08640685560394887,0.10800830190860408,0.0409368868699043,0.31576260137887036,0.005384038199911586,0.005056500289539231,0.005037233353634975,0.0170501678899387,0.9999400584216313
100,0.5779513467053005,0.043170781049469996,0.08640685560394887,0.10800830190860408,0.04087801567686351,0.3206885146583919,0.005582059485594219,0.005074696840115473,0.004921631738209438,0.017273878423493674,0.9999625365135196
101,0.5722397705950165,0.043790534154390236,0.08640685560394887,0.10800830190860408,0.04077846984135819,0.32560372408463323,0.005677323779787486,0.005063992986835331,0.004898083260993125,0.01751792627828092,0.9999304249536791
102,0.5666127549256457,0.044298967185197,0.08640685560394887,0.10800830190860408,0.04077739945603018,0.3304557807765217,0.005583129870922234,0.005097174932003772,0.004859549389184613,0.017749129509131992,0.9998940318525266
103,0.560693524061727,0.04506964462136725,0.08640685560394887,0.10800830190860408,0.04090263453940784,0.3353046263124262,0.005933145873182887,0.005177453831604839,0.004818874746720072,0.017994247749247252,0.9999646772841755
104,0.5546062427013101,0.04587992631467402,0.08640685560394887,0.10800830190860408,0.041083529659842244,0.34012992337111436,0.006081929433776865,0.0052652254285020066,0.004810311664095958,0.018210465585506125,0.9999100876324468
105,0.5482781246420899,0.046856117733823,0.08640685560394887,0.10800830190860408,0.041374674469062116,0.3449359534938983,0.006289584187411626,0.005321955850886761,0.0047996078108158155,0.018452372669637344,0.9998972430085107
106,0.5417551964531712,0.047952192309709575,0.08640685560394887,0.10800830190860408,0.04175787241649121,0.34978265825914673,0.006519717032934686,0.0054129386037679705,0.004810311664095958,0.018688927827128488,0.9999368472656471
107,0.5351744674565396,0.04899795877517948,0.08640685560394887,0.10800830190860408,0.04219458963032102,0.3546539818869395,0.006578588225975469,0.005525329063209464,0.004846704765248442,0.018923342213963603,0.9999443399629431
108,0.5283785910089773,0.05010473720434619,0.08640685560394887,0.10800830190860408,0.042757612312856505,0.3595220943587482,0.006781961438298173,0.005654845687899187,0.004865971701152698,0.01918558661932709,0.9999486215042552
109,0.521507787588454,0.05116441867908028,0.08640685560394887,0.10800830190860408,0.04339877312433703,0.3644555003355658,0.0068483253286350555,0.0058046996338211795,0.004924842894193481,0.019429634474114336,0.9999561142015515
110,0.5146605326451469,0.052086020446500535,0.08640685560394887,0.10800830190860408,0.04410201628484238,0.3694263697988639,0.006805509915514486,0.005909597395966574,0.004966587921986036,0.019676893484885626,0.9999518326602393
111,0.5079363720145615,0.05276999667110163,0.08640685560394887,0.10800830190860408,0.04486734179437256,0.3744657439231549,0.006687767529432921,0.006039114020656296,0.005035092582978947,0.01994984174352925,0.9999892961467198
112,0.5009050107948361,0.05370123190647401,0.08640685560394887,0.10800830190860408,0.045580218422830034,0.3795725523231108,0.00701637582513329,0.0061290263882094916,0.005103597243971857,0.02019710075430054,0.9999561142015515
113,0.49373449948246867,0.05462176328856625,0.08640685560394887,0.10800830190860408,0.04640013358408893,0.38471896498020325,0.007123414357934713,0.0062007422051864455,0.005115371482580014,0.020486104792864383,0.9999614661281915
114,0.48646551271992405,0.05556156160656275,0.08640685560394887,0.10800830190860408,0.047246808378548194,0.3899574307755049,0.007243297514672307,0.00631848459126801,0.005179594602260868,0.0207429972715878,0.9999743107521277
115,0.4792575379210762,0.05635043559330923,0.08640685560394887,0.10800830190860408,0.04807100508111915,0.3952718939290955,0.0071705113123673395,0.006406256188165178,0.005276999667110163,0.021022367842199515,0.9999732403667996
116,0.47216623512298195,0.05696055523027735,0.08640685560394887,0.10800830190860408,0.04881706365474507,0.4006762694502394,0.0070666839355499585,0.006442649289317662,0.0053744047319594585,0.021303879183467257,0.9999240026417109
117,0.46520980087621744,0.05730414892056992,0.08640685560394887,0.10800830190860408,0.049683005385108586,0.4061598534856563,0.006901844595035767,0.006621403639096038,0.0054514724755764825,0.021596094378015143,0.9999529030455674
118,0.45813241308738734,0.05767236147340681,0.08640685560394887,0.10800830190860408,0.050570354822032385,0.4117397722005945,0.007048487384973717,0.006731653327881504,0.005549947925753792,0.021894731884531112,1.000009633467952
119,0.4508966082700111,0.058104797145924564,0.08640685560394887,0.10800830190860408,0.05137100304738703,0.417420307136366,0.007216537881471951,0.0068108618421545575,0.005671971853147414,0.022193369391047085,0.9999860849907358
120,0.44343174099243987,0.05867745329641218,0.08640685560394887,0.10800830190860408,0.052166299346101605,0.423208950990267,0.00743382610305884,0.006870803420523354,0.005784362312588909,0.02249628843887511,0.9999807330640957
121,0.43601718182528526,0.05915591553803454,0.08640685560394887,0.10800830190860408,0.052839571717422554,0.4291164076155775,0.007344984120833659,0.006867592264539311,0.005876415450798133,0.02281954480793541,0.9999486215042552
122,0.4285298364558257,0.05970288244064981,0.08640685560394887,0.10800830190860408,0.053533181409975775,0.43507417235130474,0.007483063828147495,0.00698854580660492,0.005968468589007357,0.023144941947651734,0.9999850146054078
123,0.42094508602151687,0.060118191947919335,0.08640685560394887,0.10800830190860408,0.054230002258513044,0.4411603833263937,0.007508753076019836,0.0070656135502219445,0.00605516980057651,0.02347783178466416,0.9999314953390072
124,0.4134481071841052,0.06051316413395658,0.08640685560394887,0.10800830190860408,0.05486152960204144,0.4473386474396918,0.007480923057491466,0.007098795495390386,0.0061290263882094916,0.023802158539052473,0.9999636068988476
125,0.4058729902177485,0.060948810962458376,0.08640685560394887,0.10800830190860408,0.055421341128592885,0.4535832754433268,0.0075323015532361495,0.007110569733998542,0.00620716451715453,0.024137189146720927,0.9999636068988474
126,0.3984702052892021,0.061086890669772215,0.08640685560394887,0.10800830190860408,0.056044305389497166,0.4598803523280346,0.007347124891489688,0.007261494065248549,0.006291724958067655,0.024477571681029455,0.9999593253575355
127,0.3911551919575528,0.061067623733867954,0.08640685560394887,0.10800830190860408,0.056641580402529104,0.46628553813087176,0.007288253698448904,0.007304309478369118,0.00635380730709248,0.024826517297962092,0.9999764515227836
128,0.38362503117497265,0.06117573265199739,0.08640685560394887,0.10800830190860408,0.05724527772752913,0.4727217651082213,0.0074627265069152245,0.007368532598049972,0.006397693105541064,0.025184025997518848,0.9999518326602393
129,0.3760156618781195,0.06144011782801691,0.08640685560394887,0.10800830190860408,0.05770982495988731,0.4792950014075567,0.007576187351684733,0.007339632194193588,0.0065261393449027715,0.025527619687811417,0.9999882257613918
130,0.3683570548561777,0.06175374072912508,0.08640685560394887,0.10800830190860408,0.058041644411571724,0.4859271088999329,0.007611510067509202,0.007298957551729047,0.006605347859175824,0.025871213378103983,0.9999507622749114
131,0.3606941662929238,0.062186176401642826,0.08640685560394887,0.10800830190860408,0.05829211457832705,0.4926009614201016,0.007631847388741473,0.007243297514672307,0.006662078281560579,0.02623407400430081,1.0000074926972962
132,0.35283860837062736,0.06266999056990526,0.08640685560394887,0.10800830190860408,0.05854151435975437,0.4993604447665115,0.007789194031959565,0.007326787570257417,0.006688837914760935,0.026587301162545506,0.9999978592293439
133,0.3447807476213362,0.06329830675744962,0.08640685560394887,0.10800830190860408,0.058874404196766796,0.5061113650302973,0.008009693409530496,0.007397433001906356,0.006718808703945333,0.026930894852838075,0.999995718458688
134,0.3366682972203163,0.06385169597203297,0.08640685560394887,0.10800830190860408,0.05924689829091575,0.5129147341751558,0.008074986914539365,0.00751731615864395,0.006769116814362002,0.02728198124042674,0.9999636068988474
135,0.32865218149881775,0.06430553935111101,0.08640685560394887,0.10800830190860408,0.059618321999736684,0.5197919599076471,0.007956174143129786,0.007514105002659907,0.006822636080762714,0.027631997242687396,1.0
136,0.32072597814487236,0.06451319410474576,0.08640685560394887,0.10800830190860408,0.06001650534175798,0.5267216345212113,0.007868402546232618,0.007632917774069488,0.006871873805851369,0.02800020979552429,0.9999775219081117
137,0.31292608025963264,0.06456350221516244,0.08640685560394887,0.10800830190860408,0.060470348720836016,0.5336673649146957,0.007728182068262754,0.007716407829654597,0.006913618833643924,0.028352366568440972,0.9999796626787677
138,0.30531457019212344,0.06437190324144788,0.08640685560394887,0.10800830190860408,0.0608225054937527,0.5407019372904052,0.007553709259796434,0.007737815536214882,0.006989616191932934,0.0287227198919339,0.999933636109663
139,0.2980305980349866,0.06388487791720142,0.08640685560394887,0.10800830190860408,0.06117359188134137,0.5478092958684196,0.007243297514672307,0.007772067866711338,0.007042065073005631,0.02907487666485058,0.9999732403667996
140,0.2907562593458019,0.06345351263001167,0.08640685560394887,0.10800830190860408,0.06140479511219244,0.5549380621529945,0.007255071753280463,0.0076768035725180706,0.007083810100798186,0.029466637694903788,1.0000192669359043
141,0.28348192065661715,0.06304248466405421,0.08640685560394887,0.10800830190860408,0.06154287481950627,0.5620796730615054,0.0072090451841758515,0.007598665443573032,0.007098795495390386,0.029815583311836428,0.9999625365135195
142,0.2764976563913243,0.062407746164541776,0.08640685560394887,0.10800830190860408,0.06166596913222791,0.5692266358966565,0.006943589622828322,0.007577257737012747,0.007075247018174072,0.03018272547934531,0.9999807330640957
143,0.26972425803565026,0.06160709793918713,0.08640685560394887,0.10800830190860408,0.06173875533453288,0.5763222202360628,0.006714527162633276,0.0075344423238921775,0.007070965476862015,0.03054986764685419,0.9999421991922873
144,0.2631328251857386,0.06069834079570305,0.08640685560394887,0.10800830190860408,0.06171413647198855,0.5834745349978538,0.006560391675399227,0.007475571130851395,0.007083810100798186,0.030951262144859527,0.9999710995961436
145,0.25678972173192627,0.059557310036039875,0.08640685560394887,0.10800830190860408,0.06161137948049918,0.5906611020901414,0.006273528407491413,0.007399573772562385,0.0071383997525269124,0.03133124893630458,0.9999507622749113
146,0.25054509372829126,0.05840236426711252,0.08640685560394887,0.10800830190860408,0.061371613167024,0.5978936957515336,0.006195390278546374,0.007338561808865574,0.007166229771055282,0.031696250333157434,0.9999090172471189
147,0.24445139005590621,0.05716606921325608,0.08640685560394887,0.10800830190860408,0.061128635697564764,0.6051155855596456,0.006080859048448851,0.007326787570257417,0.007181215165647481,0.03208158905124256,0.9999432695776153
148,0.2383651790808173,0.055975800728504256,0.08640685560394887,0.10800830190860408,0.06076898622735198,0.612365305386286,0.006028410167376153,0.007218678652127979,0.0072079747988478375,0.03248084277859187,0.9999561142015514
149,0.23238172509721775,0.054855107290073354,0.08640685560394887,0.10800830190860408,0.060240215875312954,0.6195914767357101,0.00593635702916693,0.007051698540957759,0.007185496706959538,0.032867251882005004,0.9999357768803192
150,0.2264368049854267,0.05385750816436409,0.08640685560394887,0.10800830190860408,0.05965257433023314,0.6268005219198859,0.005929934717198844,0.0069221819162680375,0.0071351885965428696,0.03323225327885786,0.9999796626787676
151,0.22057216377323674,0.052869542506606956,0.08640685560394887,0.10800830190860408,0.05891721960988736,0.6339838778561895,0.005828248111037492,0.006788383750266258,0.00711271050465457,0.03360046583169475,0.9999432695776153
152,0.21468611485448647,0.0520378531067399,0.08640685560394887,0.10800830190860408,0.058164738724293355,0.641099799516828,0.005859289285549905,0.006652444813608451,0.007034572375709531,0.033963326457891574,0.9999518326602393
153,0.20898631298281067,0.05123827526671326,0.08640685560394887,0.10800830190860408,0.05731485277385006,0.6480990491767131,0.005691238789051671,0.0064876054730942595,0.006968208485372649,0.03430584976285613,0.9999443399629433
154,0.203443857754353,0.05026957654486038,0.08640685560394887,0.10800830190860408,0.056507782236527325,0.6550372868729014,0.005510343668617266,0.0064522827572697896,0.00689007035642761,0.03465479537978877,0.9999132987884308
155,0.1980063002880407,0.049258062409886935,0.08640685560394887,0.10800830190860408,0.0557231897910929,0.6619230756880169,0.005408657062455914,0.006396622720213049,0.0068130026128105856,0.03499517791409729,0.9999058060911348
156,0.19270682252904223,0.04832040486254647,0.08640685560394887,0.10800830190860408,0.05487437422597761,0.6687061075116432,0.005333730089494918,0.006246768774291057,0.00673058294255349,0.03533341967774979,0.9999411288069593
157,0.18759145104646222,0.04727463839707657,0.08640685560394887,0.10800830190860408,0.0539709690091336,0.6754045788943562,0.005056500289539231,0.00608299981910488,0.006640670575000294,0.03566416874410619,0.9999058060911348
158,0.18238937835231306,0.0464654270890978,0.08640685560394887,0.10800830190860408,0.05302688914982505,0.6820356160014044,0.005203143079477181,0.005970609359663385,0.006546476666135042,0.035969228562590244,0.9998865391552305
159,0.1772033614380841,0.0458253366629453,0.08640685560394887,0.10800830190860408,0.05200360077624344,0.6885960076768036,0.005191368840869025,0.0057715176886527384,0.006496168555718373,0.03627321799574629,0.9999015245498228
160,0.17199486643196685,0.04530405900820236,0.08640685560394887,0.10800830190860408,0.05095890469610155,0.695023671571529,0.005188157684884982,0.005691238789051671,0.006376285398980779,0.03657827781423034,0.9998597795220301
161,0.16680135682044178,0.04487590487699667,0.08640685560394887,0.10800830190860408,0.0499698686530164,0.701340015392141,0.005189228070212996,0.005580989100266205,0.006255331856915171,0.036882267247386386,0.9998694129899822
162,0.1618754435409203,0.044272207551996644,0.08640685560394887,0.10800830190860408,0.049060041124204305,0.7075396872119994,0.004917350196897381,0.005526399448537479,0.006146152553457719,0.03717769359791832,0.999925073027039
163,0.15700733106911158,0.043594653639363636,0.08640685560394887,0.10800830190860408,0.048210155173761,0.713595927397904,0.004801748581471844,0.005485724806072938,0.006029480552704168,0.03746562725115414,0.9998736945312944
164,0.15227943907527272,0.042883917781562184,0.08640685560394887,0.10800830190860408,0.0474052254070943,0.7195676071428954,0.004708625057934606,0.005460035558200596,0.005910667781294589,0.03775463128971798,0.9998908206965426
165,0.1475547582374179,0.04218495616236889,0.08640685560394887,0.10800830190860408,0.046700911861260935,0.7254151221898372,0.004660457718173965,0.005382967814583572,0.005781151156604866,0.03803507224565771,0.9998908206965427
166,0.1430420136945099,0.04133185905594155,0.08640685560394887,0.10800830190860408,0.04600409101272367,0.7311887806491458,0.004492407221675731,0.005345504328103073,0.005707294568971884,0.03830695011897333,0.9998736945312943
167,0.13865664500563557,0.04049909927074648,0.08640685560394887,0.10800830190860408,0.04526659552172187,0.7369067790713979,0.004378946376906222,0.005230973098005551,0.005665549541179329,0.03858203914827299,0.9999111580177747
168,0.13427127631676128,0.039775518789008854,0.08640685560394887,0.10800830190860408,0.044492706929567576,0.7425123870342084,0.004350045973049838,0.0050993157026598,0.005549947925753792,0.03885070586560456,0.9999025949351507
169,0.1299779607660962,0.0390722756285035,0.08640685560394887,0.10800830190860408,0.0437198887227413,0.747970281821753,0.004255852064184586,0.0049783621605941925,0.0054450501636083976,0.03912579489490422,0.9998662018339981
170,0.12574779794978394,0.03841612942243078,0.08640685560394887,0.10800830190860408,0.042974900534443396,0.7533586015629766,0.004213036651064017,0.004886309022384968,0.005350856254743145,0.03937947621764359,0.9998769056872783
171,0.12159898441840078,0.037794235546854515,0.08640685560394887,0.10800830190860408,0.042218138107537335,0.7586334604594308,0.004108138888918622,0.004723610452526805,0.005210635776773281,0.03961710176046275,0.9998619202926862
172,0.11749084552948216,0.037153074735373985,0.08640685560394887,0.10800830190860408,0.04155128804818447,0.7638291108416119,0.004061041934485996,0.004700061975310492,0.005132497647828241,0.039868642312546096,0.9998929614671985
173,0.11344264821893234,0.03654937741037396,0.08640685560394887,0.10800830190860408,0.04090477531006387,0.7688888222871352,0.00404177499858174,0.004643331552925738,0.0050522187482271745,0.04010412708470922,0.9998897503112146
174,0.10945546287207931,0.03589644236028528,0.08640685560394887,0.10800830190860408,0.0402529106453032,0.7738896625396177,0.003952933016356558,0.004610149607757297,0.0049783621605941925,0.04034603416884044,0.9998405125861258
175,0.10556247143409156,0.03516536918125156,0.08640685560394887,0.10800830190860408,0.03965028370563119,0.7788380539110275,0.0038212756210108077,0.004558771112012613,0.00493233559148958,0.04058473009698761,0.9998009083289893
176,0.10185251588719423,0.03441716983696961,0.08640685560394887,0.10800830190860408,0.03899734865554251,0.7837457706399726,0.0036575066658246303,0.004419621019370763,0.004862760545168655,0.040820214869150745,0.9998330198888298
177,0.0983373704699955,0.03359511390505468,0.08640685560394887,0.10800830190860408,0.03831337243094141,0.7885753492399729,0.0034701892334221395,0.004358609055673952,0.004792115113519716,0.04104071424672168,0.9998619202926862
