sim_time, S, E, VD1, VD2, I, R, New_E, New_I, New_R, D
0, 1054660, 0, 1054660, 0, 0, 0, 0, 0, 0, 0
1, 1054660, 0, 1054660, 0, 0, 0, 0, 0, 0, 0
2, 1054660, 0, 1054660, 0, 0, 0, 0, 0, 0, 0
3, 1054660, 0, 1054660, 0, 0, 0, 0, 0, 0, 0
4, 1054660, 0, 1054660, 0, 0, 0, 0, 0, 0, 0
5, 1054660, 0, 1054660, 0, 0, 0, 0, 0, 0, 0
6, 1054660, 0, 1054660, 0, 0, 0, 0, 0, 0, 0
7, 1054660, 0, 1054660, 0, 0, 0, 0, 0, 0, 0
8, 1054660, 0, 1054660, 0, 0, 0, 0, 0, 0, 0
9, 1054660, 0, 1054660, 0, 0, 0, 0, 0, 0, 0
10, 1054660, 0, 1054660, 0, 0, 0, 0, 0, 0, 0
11, 1054660, 0, 1054660, 0, 0, 0, 0, 0, 0, 0
12, 1054660, 0, 1054660, 0, 0, 0, 0, 0, 0, 0
13, 1054660, 0, 1054660, 0, 0, 0, 0, 0, 0, 0
14, 1054660, 0, 1054660, 0, 0, 0, 0, 0, 0, 0
15, 1054660, 0, 1054660, 0, 0, 0, 0, 0, 0, 0
16, 1054660, 0, 1054660, 0, 0, 0, 0, 0, 0, 0
17, 1054660, 0, 1054660, 0, 0, 0, 0, 0, 0, 0
18, 1054660, 0, 1054660, 0, 0, 0, 0, 0, 0, 0
19, 1054660, 0, 1054660, 0, 0, 0, 0, 0, 0, 0
20, 1054660, 0, 1054660, 0, 0, 0, 0, 0, 0, 0
21, 1054660, 0, 1054660, 0, 0, 0, 0, 0, 0, 0
22, 1054660, 0, 1054660, 0, 0, 0, 0, 0, 0, 0
23, 1054660, 0, 1054660, 0, 0, 0, 0, 0, 0, 0
24, 1054660, 0, 1054660, 0, 0, 0, 0, 0, 0, 0
25, 1054660, 0, 1054660, 0, 0, 0, 0, 0, 0, 0
26, 1054660, 0, 1054660, 0, 0, 0, 0, 0, 0, 0
27, 1054660, 0, 1054660, 0, 0, 0, 0, 0, 0, 0
28, 1054660, 0, 1054660, 0, 0, 0, 0, 0, 0, 0
29, 1054660, 0, 1054660, 0, 0, 0, 0, 0, 0, 0
30, 1054660, 0, 1054660, 0, 0, 0, 0, 0, 0, 0
31, 1054660, 0, 1054660, 0, 0, 0, 0, 0, 0, 0
32, 1054660, 0, 1054660, 0, 0, 0, 0, 0, 0, 0
33, 1054660, 0, 1054660, 0, 0, 0, 0, 0, 0, 0
34, 1054660, 0, 1054660, 0, 0, 0, 0, 0, 0, 0
35, 1054660, 0, 1054660, 0, 0, 0, 0, 0, 0, 0
36, 1054660, 0, 1054660, 0, 0, 0, 0, 0, 0, 0
37, 1054660, 0, 1054660, 0, 0, 0, 0, 0, 0, 0
38, 1054660, 0, 1054660, 0, 0, 0, 0, 0, 0, 0
39, 1054660, 0, 1054660, 0, 0, 0, 0, 0, 0, 0
40, 1054660, 0, 1054660, 0, 0, 0, 0, 0, 0, 0
41, 1054649, 11, 1054660, 0, 0, 0, 11, 0, 0, 0
42, 1054639, 21, 1054660, 0, 0, 0, 11, 0, 0, 0
43, 1054628, 32, 1054660, 0, 0, 0, 11, 0, 0, 0
