time,susceptible,exposed,vaccinatedD1,vaccinatedD2,infected,recovered,new_exposed,new_infected,new_recovered,deaths,error
27,0.017012015592923646,2.4891628911559705e-06,0.7402847131424773,0.24269970570694413,6.054720546055064e-07,2.0182401820183546e-07,3.363733636697258e-07,6.727467273394515e-08,0.0,0.0,0.999999730901309
28,0.015113322504353512,2.758261582091751e-06,0.7176778666663078,0.2672050434476655,7.400214000733967e-07,2.0182401820183546e-07,4.709227091376161e-07,6.727467273394515e-08,0.0,0.0,0.9999999327253272
29,0.013437510406550938,3.161909618495422e-06,0.6986709552028045,0.28788743063560773,8.072960728073419e-07,2.690986909357806e-07,5.381973818715612e-07,6.727467273394515e-08,0.0,0.0,1.0000001345493454
30,0.0119561893876222,3.4310083094312027e-06,0.6819815216656402,0.3060578488183372,9.418454182752322e-07,3.363733636697258e-07,6.054720546055064e-07,1.345493454678903e-07,6.727467273394515e-08,0.0,1.000000269098691
31,0.010645476938746746,3.969205691302764e-06,0.5744385171720284,0.41491028754204246,1.0091200910091773e-06,3.363733636697258e-07,6.054720546055064e-07,1.345493454678903e-07,6.727467273394515e-08,0.0,0.9999995963519638
32,0.009484854284740725,4.5746777459082705e-06,0.48589758036548314,0.5046111069811937,1.0763947637431225e-06,4.709227091376161e-07,6.727467273394515e-07,1.345493454678903e-07,6.727467273394515e-08,0.0,0.9999996636266364
33,0.008455753615929566,5.247424473247722e-06,0.41265920971769193,0.5788778382763959,1.1436694364770676e-06,5.381973818715612e-07,6.727467273394515e-07,1.345493454678903e-07,6.727467273394515e-08,0.0,0.999999730901309
34,0.0075424326588935265,5.7183471823853375e-06,0.35179924430360116,0.6406501828021045,1.4127681274128483e-06,5.381973818715612e-07,7.400214000733967e-07,1.345493454678903e-07,6.727467273394515e-08,6.727467273394515e-08,0.9999995963519636
35,0.006731840127122222,6.458368582458735e-06,0.30099724611127165,0.692262100779478,1.6145921456146837e-06,6.054720546055064e-07,8.74570745541287e-07,1.345493454678903e-07,6.727467273394515e-08,6.727467273394515e-08,0.9999999327253273
36,0.006010857459432532,7.131115309798186e-06,0.2584067944728474,0.7355726605148464,1.749141491082574e-06,7.400214000733967e-07,1.0091200910091773e-06,2.690986909357806e-07,6.727467273394515e-08,6.727467273394515e-08,1.0
37,0.0053696625536053,7.871136709871582e-06,0.22254899025761826,0.7720703141424481,2.0182401820183546e-06,9.418454182752322e-07,1.0763947637431225e-06,3.363733636697258e-07,6.727467273394515e-08,6.727467273394515e-08,0.9999998654506546
38,0.004799106054148712,8.74570745541287e-06,0.19223757916126646,0.802950868970129,2.2873388729541353e-06,1.0763947637431225e-06,1.2109441092110128e-06,4.0364803640367093e-07,6.727467273394515e-08,6.727467273394515e-08,0.9999997309013091
39,0.004290845901643756,9.687552873688102e-06,0.16651631898555175,0.8291791783542395,2.4891628911559705e-06,1.1436694364770676e-06,1.4127681274128483e-06,4.709227091376161e-07,6.727467273394515e-08,6.727467273394515e-08,0.999999730901309
40,0.003837952804798837,1.0898496982899114e-05,0.14460879273245164,0.8515376467386753,2.8928109275596414e-06,1.345493454678903e-06,1.5473174728807386e-06,4.709227091376161e-07,1.345493454678903e-07,6.727467273394515e-08,0.9999995963519636
41,0.003433968395031496,1.2311265110311963e-05,0.12588571311321284,0.8706630961755357,3.094634945761477e-06,1.5473174728807386e-06,1.6818668183486289e-06,5.381973818715612e-07,1.345493454678903e-07,6.727467273394515e-08,0.9999997981759817
42,0.003073779797213954,1.3656758564990865e-05,0.10983088156394777,0.8870768381038364,3.565557654899093e-06,1.6818668183486289e-06,1.8164161638165192e-06,6.054720546055064e-07,1.345493454678903e-07,6.727467273394515e-08,1.000000470922709
43,0.0027520723122002283,1.4800428001467933e-05,0.09602127494250538,0.9012055957727286,3.969205691302764e-06,1.8836908365504643e-06,1.8836908365504643e-06,6.727467273394515e-07,1.345493454678903e-07,1.345493454678903e-07,0.999999730901309
44,0.0024650112836444842,1.634774547434867e-05,0.08410901591617845,0.9134024939393929,4.641952418642215e-06,2.152789527486245e-06,2.152789527486245e-06,7.400214000733967e-07,1.345493454678903e-07,1.345493454678903e-07,0.9999997981759818
45,0.0022082911324917496,1.7962337619963357e-05,0.07380563068828382,0.9239601774302219,5.180149800513776e-06,2.4218882184220256e-06,2.4218882184220256e-06,7.400214000733967e-07,2.0182401820183546e-07,1.345493454678903e-07,0.9999997981759818
46,0.0019788844984689967,1.9913303129247764e-05,0.06487054502912488,0.9331217096378033,5.852896527853228e-06,2.8255362548256965e-06,2.8255362548256965e-06,8.74570745541287e-07,2.690986909357806e-07,1.345493454678903e-07,0.9999998654506546
47,0.0017738985706486658,2.1864268638532175e-05,0.05710422225937279,0.9410897891510844,6.458368582458735e-06,3.094634945761477e-06,3.094634945761477e-06,1.0763947637431225e-06,3.363733636697258e-07,1.345493454678903e-07,0.9999994618026181
48,0.0015902387140849955,2.42861568569542e-05,0.0503387447958836,0.9480351590894642,7.063840637064241e-06,3.6328323276330384e-06,3.498282982165148e-06,1.1436694364770676e-06,4.709227091376161e-07,2.0182401820183546e-07,0.9999993272532727
49,0.0014263576113051051,2.6842594420844115e-05,0.044432768551243285,0.9541012490552113,7.871136709871582e-06,3.969205691302764e-06,3.9019310185688186e-06,1.2109441092110128e-06,4.709227091376161e-07,2.690986909357806e-07,0.9999993272532727
50,0.001279429726054169,3.000450403933954e-05,0.03926789010144011,0.9594092880085924,8.678432782678925e-06,4.507403073174325e-06,4.30557905497249e-06,1.345493454678903e-06,4.709227091376161e-07,3.363733636697258e-07,1.0000001345493454
51,0.0011478404661865722,3.316641365783496e-05,0.034742121042609424,0.9640616680015083,9.553003528220212e-06,5.112875127779832e-06,4.776501764110106e-06,1.4800428001467934e-06,6.054720546055064e-07,4.709227091376161e-07,0.9999999327253273
52,0.0010298406902112323,3.673197131273405e-05,0.030770560737760973,0.9681458461085134,1.069667296469728e-05,5.852896527853228e-06,5.112875127779832e-06,1.6145921456146837e-06,6.727467273394515e-07,4.709227091376161e-07,1.0
53,0.0009243540033644064,4.0701177004036816e-05,0.027279476145578355,0.9717364972163423,1.1974891746642236e-05,6.525643255192679e-06,5.852896527853228e-06,1.8164161638165192e-06,6.727467273394515e-07,4.709227091376161e-07,1.0
54,0.0008299676375186813,4.5208580077211144e-05,0.024206638193782676,0.9748971286160557,1.3118561183119304e-05,7.400214000733967e-06,6.3910939097247895e-06,2.0855148547522996e-06,7.400214000733967e-07,6.054720546055064e-07,1.0000000672746727
55,0.0007448651765102407,4.985053249585336e-05,0.02149822714418678,0.9776835110113502,1.4464054637798208e-05,8.342059419009198e-06,7.131115309798186e-06,2.2873388729541353e-06,8.072960728073419e-07,6.054720546055064e-07,0.9999998654506544
56,0.0006688447963208828,5.5434330332770806e-05,0.01910782347260424,0.9801415930037032,1.6145921456146837e-05,9.149355491816541e-06,7.871136709871582e-06,2.556437563889916e-06,1.0091200910091773e-06,6.727467273394515e-07,0.9999996636266364
57,0.0006007628275141302,6.148905087882587e-05,0.016995936946140232,0.982312681242173,1.789506294722941e-05,1.0158475582825718e-05,8.74570745541287e-06,2.8255362548256965e-06,1.0763947637431225e-06,7.400214000733967e-07,0.9999996636266363
58,0.000539610149998974,6.821651815222039e-05,0.01512778655899131,0.9842322967539634,1.9509655092844095e-05,1.1638518382972511e-05,9.822102219155991e-06,3.161909618495422e-06,1.2109441092110128e-06,8.072960728073419e-07,0.9999998654506544
59,0.0004845794677026069,7.588583084389013e-05,0.013473906004500004,0.9859302422190954,2.1796993965798228e-05,1.291673716491747e-05,1.083122231016517e-05,3.4310083094312027e-06,1.345493454678903e-06,8.74570745541287e-07,1.0000002018240182
60,0.00043513258324315724,8.389151689922961e-05,0.01200819270964554,0.987433091133299,2.401705816601842e-05,1.4396779965064263e-05,1.1974891746642236e-05,3.834656345834874e-06,1.4127681274128483e-06,1.0763947637431225e-06,0.9999997981759818
61,0.0003914040459660929,9.277177370011036e-05,0.010707638736352913,0.9887641878080129,2.6573495729908333e-05,1.6011372110678946e-05,1.3454934546789031e-05,4.30557905497249e-06,1.5473174728807386e-06,1.2109441092110128e-06,0.9999997981759818
62,0.0003515101650348634,0.00010245932657379847,0.009553474450929349,0.9899437146450571,2.9600856002935866e-05,1.7827788274495466e-05,1.4531329310532153e-05,4.776501764110106e-06,1.749141491082574e-06,1.278218781944958e-06,0.9999998654506546
63,0.0003159891378313404,0.00011349237290216548,0.00852793933977309,0.9909883557632698,3.276276562143129e-05,1.9778753783779873e-05,1.621319612888078e-05,5.247424473247722e-06,1.8836908365504643e-06,1.4127681274128483e-06,0.999999730901309
64,0.00028403366828271643,0.0001254672646488077,0.007615829326846261,0.9919144589081254,3.632832327633038e-05,2.1998817984000065e-05,1.7962337619963357e-05,5.852896527853228e-06,2.22006420022019e-06,1.5473174728807386e-06,0.9999996636266365
65,0.0002552401083525879,0.00013892219919559674,0.006804362224329415,0.992734066246043,4.036480364036709e-05,2.4622530220623926e-05,1.9913303129247764e-05,6.458368582458735e-06,2.35461354568808e-06,1.6818668183486289e-06,0.9999992599786
66,0.00022947390869548692,0.0001543280992516702,0.006082034063185046,0.9934602290635332,4.453583334987169e-05,2.7246242457247787e-05,2.2133367329467956e-05,7.131115309798186e-06,2.758261582091751e-06,1.9509655092844093e-06,0.9999997981759816
67,0.00020639869594774371,0.00017081039407148673,0.005438417269139392,0.994102298540106,4.937960978671574e-05,3.0408152075743207e-05,2.4622530220623926e-05,7.803862037137637e-06,2.8928109275596414e-06,2.152789527486245e-06,0.9999998654506547
68,0.00018540899805475283,0.00018944547841878956,0.00486456431071884,0.994669222207235,5.4694308932697405e-05,3.3637336366972575e-05,2.731351712998173e-05,8.74570745541287e-06,3.2964589639633124e-06,2.4218882184220256e-06,0.9999993945279454
69,0.00016684118838018397,0.00020969515491170703,0.004352873149904453,0.9951694093990118,6.074902947875247e-05,3.74047180400735e-05,3.0340877403009264e-05,9.889376891889937e-06,3.6328323276330384e-06,2.758261582091751e-06,0.999999730901309
70,0.00015002252019669768,0.00023263581831398233,0.0038964817700773693,0.9956090493853281,6.740922207941304e-05,4.144119840411021e-05,3.377188571244047e-05,1.1167595673834895e-05,4.103755036770655e-06,2.960085600293587e-06,1.0
71,0.00013495299350429398,0.00025786382058921176,0.0034889318026551297,0.9959939950627118,7.4809436080147e-05,4.5881326804550594e-05,3.767381673100928e-05,1.2109441092110127e-05,4.507403073174325e-06,3.3637336366972577e-06,0.9999997981759818
72,0.00012169988297570678,0.000285782809773799,0.0031247067244735503,0.996330233877036,8.26805727900186e-05,5.106147660506437e-05,4.1575747749578104e-05,1.3454934546789031e-05,4.978325782311941e-06,3.7001070003669833e-06,0.9999998654506546
