sim_time, S, E, VD1, VD2, I, R, New_E, New_I, New_R, D
0, 147977, 0, 147977, 0, 0, 0, 0, 0, 0, 0
1, 147977, 0, 147977, 0, 0, 0, 0, 0, 0, 0
2, 147977, 0, 147977, 0, 0, 0, 0, 0, 0, 0
3, 147977, 0, 147977, 0, 0, 0, 0, 0, 0, 0
4, 147977, 0, 147977, 0, 0, 0, 0, 0, 0, 0
5, 147977, 0, 147977, 0, 0, 0, 0, 0, 0, 0
6, 147977, 0, 147977, 0, 0, 0, 0, 0, 0, 0
7, 147977, 0, 147977, 0, 0, 0, 0, 0, 0, 0
8, 147977, 0, 147977, 0, 0, 0, 0, 0, 0, 0
9, 147977, 0, 147977, 0, 0, 0, 0, 0, 0, 0
10, 147977, 0, 147977, 0, 0, 0, 0, 0, 0, 0
11, 147977, 0, 147977, 0, 0, 0, 0, 0, 0, 0
12, 147977, 0, 147977, 0, 0, 0, 0, 0, 0, 0
13, 147977, 0, 147977, 0, 0, 0, 0, 0, 0, 0
14, 147977, 0, 147977, 0, 0, 0, 0, 0, 0, 0
15, 147977, 0, 147977, 0, 0, 0, 0, 0, 0, 0
16, 147977, 0, 147977, 0, 0, 0, 0, 0, 0, 0
17, 147977, 0, 147977, 0, 0, 0, 0, 0, 0, 0
18, 147977, 0, 147977, 0, 0, 0, 0, 0, 0, 0
19, 147976, 1, 147977, 0, 0, 0, 1, 0, 0, 0
20, 147974, 3, 147977, 0, 0, 0, 1, 0, 0, 0
21, 147973, 4, 147977, 0, 0, 0, 1, 0, 0, 0
22, 147970, 7, 147977, 0, 0, 0, 3, 0, 0, 0
23, 147965, 12, 147977, 0, 0, 0, 4, 0, 0, 0
24, 147958, 18, 147977, 0, 1, 0, 6, 1, 0, 0
25, 147947, 27, 147977, 0, 3, 0, 9, 1, 0, 0
26, 147934, 38, 147977, 0, 4, 0, 12, 1, 0, 0
27, 147916, 53, 147977, 0, 7, 0, 16, 3, 0, 0
28, 147893, 73, 147977, 0, 12, 0, 22, 4, 0, 0
29, 147863, 98, 147977, 0, 16, 0, 30, 4, 0, 0
30, 147825, 129, 147977, 0, 24, 0, 37, 7, 0, 0
31, 147777, 167, 147977, 0, 33, 0, 47, 9, 0, 0
32, 147731, 201, 147977, 0, 44, 0, 44, 12, 0, 0
33, 147675, 240, 147977, 0, 62, 0, 55, 18, 0, 0
34, 147604, 290, 147977, 0, 83, 0, 71, 21, 0, 0
35, 147515, 354, 147977, 0, 107, 1, 89, 25, 1, 0
36, 147404, 435, 147977, 0, 133, 4, 110, 30, 3, 0
37, 147274, 530, 147977, 0, 164, 9, 132, 36, 4, 0
38, 147142, 619, 147977, 0, 201, 15, 130, 43, 6, 0
39, 146991, 716, 147977, 0, 246, 24, 152, 53, 9, 0
40, 146811, 832, 147977, 0, 297, 37, 181, 65, 13, 0
41, 146614, 953, 147977, 0, 358, 52, 195, 75, 15, 0
42, 146382, 1098, 147977, 0, 423, 74, 231, 87, 22, 0
43, 146115, 1264, 147977, 0, 496, 102, 268, 101, 28, 0
44, 145802, 1462, 147977, 0, 579, 135, 311, 115, 33, 0
45, 145445, 1685, 147977, 0, 675, 172, 358, 133, 37, 0
46, 145035, 1946, 147977, 0, 781, 215, 410, 149, 43, 0
47, 144637, 2169, 147977, 0, 907, 262, 397, 175, 47, 1
48, 144183, 2421, 147977, 0, 1049, 321, 453, 203, 59, 3
49, 143666, 2702, 147977, 0, 1213, 389, 515, 235, 68, 6
50, 143079, 3026, 147977, 0, 1394, 468, 586, 263, 78, 10
51, 142415, 3399, 147977, 0, 1585, 562, 663, 292, 95, 16
52, 141737, 3759, 147977, 0, 1785, 675, 678, 318, 112, 22
53, 140982, 4152, 147977, 0, 2015, 798, 755, 361, 123, 30
54, 140142, 4589, 147977, 0, 2270, 938, 841, 404, 141, 38
55, 139208, 5080, 147977, 0, 2545, 1097, 932, 442, 158, 47
56, 138274, 5520, 147977, 0, 2846, 1280, 932, 494, 183, 58
57, 137249, 5999, 147977, 0, 3171, 1487, 1028, 546, 207, 71
58, 136115, 6526, 147977, 0, 3534, 1717, 1132, 607, 229, 86
59, 134874, 7104, 147977, 0, 3918, 1977, 1244, 663, 260, 104
60, 133517, 7742, 147977, 0, 4328, 2268, 1358, 719, 292, 121
61, 132041, 8452, 147977, 0, 4750, 2591, 1475, 765, 323, 142
62, 130633, 9021, 147977, 0, 5203, 2954, 1406, 841, 363, 167
63, 129120, 9608, 147977, 0, 5702, 3353, 1512, 925, 400, 194
64, 127497, 10227, 147977, 0, 6245, 3784, 1625, 1006, 431, 225
65, 125757, 10887, 147977, 0, 6814, 4263, 1743, 1082, 479, 256
66, 123900, 11613, 147977, 0, 7383, 4790, 1859, 1132, 527, 292
67, 121926, 12383, 147977, 0, 7972, 5369, 1975, 1206, 579, 329
68, 119835, 13180, 147977, 0, 8586, 6006, 2094, 1295, 638, 370
69, 117862, 13766, 147977, 0, 9234, 6703, 1975, 1388, 697, 411
70, 115785, 14389, 147977, 0, 9888, 7458, 2084, 1456, 755, 457
71, 113599, 15021, 147977, 0, 10576, 8275, 2184, 1555, 817, 506
72, 111320, 15666, 147977, 0, 11274, 9157, 2282, 1635, 882, 559
73, 108950, 16326, 147977, 0, 11989, 10096, 2371, 1712, 940, 616
74, 106882, 16602, 147977, 0, 12710, 11109, 2069, 1793, 1012, 675
75, 104753, 16849, 147977, 0, 13439, 12196, 2134, 1885, 1088, 740
76, 102563, 17143, 147977, 0, 14102, 13362, 2193, 1899, 1166, 806
77, 100325, 17436, 147977, 0, 14737, 14602, 2240, 1947, 1240, 876
78, 98050, 17738, 147977, 0, 15336, 15905, 2279, 1977, 1302, 949
79, 95743, 18025, 147977, 0, 15909, 17276, 2310, 2023, 1372, 1024
80, 93415, 18284, 147977, 0, 16448, 18726, 2332, 2072, 1450, 1104
81, 91072, 18500, 147977, 0, 16971, 20248, 2345, 2129, 1521, 1185
82, 88727, 18657, 147977, 0, 17492, 21830, 2353, 2192, 1582, 1271
83, 86373, 18849, 147977, 0, 17907, 23488, 2357, 2166, 1659, 1360
84, 84038, 18969, 147977, 0, 18315, 25206, 2340, 2220, 1718, 1449
85, 81722, 19019, 147977, 0, 18715, 26982, 2320, 2270, 1776, 1539
86, 79431, 19002, 147977, 0, 19095, 28817, 2297, 2313, 1835, 1632
87, 77166, 18925, 147977, 0, 19441, 30717, 2271, 2347, 1900, 1728
88, 75200, 18657, 147977, 0, 19654, 32639, 1970, 2237, 1922, 1826
89, 73262, 18343, 147977, 0, 19841, 34606, 1940, 2257, 1967, 1925
90, 71356, 17997, 147977, 0, 19998, 36602, 1907, 2257, 1996, 2024
91, 69489, 17639, 147977, 0, 20095, 38631, 1870, 2230, 2029, 2123
92, 67665, 17278, 147977, 0, 20123, 40686, 1828, 2189, 2055, 2224
93, 65896, 16903, 147977, 0, 20075, 42780, 1776, 2149, 2094, 2323
94, 64185, 16507, 147977, 0, 19965, 44896, 1719, 2113, 2116, 2424
95, 62532, 16082, 147977, 0, 19842, 46997, 1659, 2084, 2101, 2523
96, 60941, 15628, 147977, 0, 19668, 49118, 1600, 2051, 2121, 2622
97, 59408, 15147, 147977, 0, 19447, 51253, 1540, 2020, 2135, 2721
98, 57937, 14650, 147977, 0, 19172, 53399, 1480, 1974, 2146, 2819
99, 56524, 14136, 147977, 0, 18861, 55539, 1418, 1933, 2140, 2917
100, 55173, 13605, 147977, 0, 18571, 57615, 1357, 1888, 2076, 3013
101, 53883, 13060, 147977, 0, 18244, 59687, 1299, 1841, 2072, 3103
102, 52644, 12612, 147977, 0, 17788, 61739, 1243, 1693, 2052, 3193
103, 51472, 12143, 147977, 0, 17319, 63759, 1178, 1647, 2020, 3284
104, 50362, 11662, 147977, 0, 16840, 65740, 1116, 1597, 1981, 3372
105, 49309, 11174, 147977, 0, 16362, 67677, 1058, 1546, 1937, 3455
106, 48309, 10688, 147977, 0, 15873, 69571, 1003, 1490, 1894, 3535
107, 47363, 10206, 147977, 0, 15370, 71423, 950, 1432, 1851, 3615
108, 46469, 9731, 147977, 0, 14849, 73235, 901, 1373, 1813, 3692
109, 45620, 9271, 147977, 0, 14320, 75001, 852, 1314, 1765, 3766
110, 44818, 8819, 147977, 0, 13784, 76717, 806, 1258, 1717, 3839
111, 44057, 8383, 147977, 0, 13244, 78386, 762, 1202, 1669, 3907
112, 43273, 8025, 147977, 0, 12707, 80001, 789, 1147, 1614, 3972
113, 42536, 7674, 147977, 0, 12164, 81568, 741, 1092, 1567, 4035
