sim_time, S, E, VD1, VD2, I, R, New_E, New_I, New_R, D
0, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
1, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
2, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
3, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
4, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
5, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
6, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
7, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
8, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
9, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
10, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
11, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
12, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
13, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
14, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
15, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
16, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
17, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
18, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
19, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
20, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
21, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
22, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
23, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
24, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
25, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
26, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
27, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
28, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
29, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
30, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
31, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
32, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
33, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
34, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
35, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
36, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
37, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
38, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
39, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
40, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
41, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
42, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
43, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
44, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
45, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
46, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
47, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
48, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
49, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
50, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
51, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
52, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
53, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
54, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
55, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
56, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
57, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
58, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
59, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
60, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
61, 87675, 0, 87675, 0, 0, 0, 0, 0, 0, 0
62, 87674, 1, 87675, 0, 0, 0, 1, 0, 0, 0
63, 87673, 2, 87675, 0, 0, 0, 1, 0, 0, 0
64, 87672, 3, 87675, 0, 0, 0, 1, 0, 0, 0
65, 87671, 4, 87675, 0, 0, 0, 1, 0, 0, 0
66, 87670, 5, 87675, 0, 0, 0, 2, 0, 0, 0
67, 87666, 8, 87675, 0, 1, 0, 3, 1, 0, 0
68, 87662, 11, 87675, 0, 2, 0, 4, 1, 0, 0
69, 87657, 16, 87675, 0, 3, 0, 4, 1, 0, 0
70, 87650, 21, 87675, 0, 4, 0, 5, 1, 0, 0
71, 87643, 26, 87675, 0, 5, 0, 6, 2, 0, 0
72, 87635, 33, 87675, 0, 7, 0, 9, 2, 0, 0
73, 87627, 39, 87675, 0, 10, 0, 8, 3, 0, 0
74, 87617, 46, 87675, 0, 12, 0, 10, 3, 0, 0
75, 87604, 55, 87675, 0, 16, 0, 12, 4, 0, 0
76, 87588, 66, 87675, 0, 21, 0, 15, 5, 0, 0
77, 87568, 80, 87675, 0, 27, 0, 18, 6, 0, 0
78, 87545, 96, 87675, 0, 34, 0, 23, 7, 0, 0
79, 87518, 115, 87675, 0, 41, 1, 27, 8, 1, 0
80, 87486, 137, 87675, 0, 51, 2, 32, 11, 1, 0
81, 87447, 163, 87675, 0, 61, 4, 38, 12, 2, 0
82, 87402, 194, 87675, 0, 74, 5, 45, 14, 2, 0
83, 87349, 231, 87675, 0, 87, 9, 53, 17, 4, 0
84, 87290, 268, 87675, 0, 104, 12, 58, 21, 4, 0
85, 87238, 296, 87675, 0, 123, 18, 51, 24, 5, 0
86, 87179, 327, 87675, 0, 146, 24, 59, 29, 6, 0
87, 87110, 363, 87675, 0, 169, 32, 68, 32, 9, 0
88, 87031, 407, 87675, 0, 193, 44, 78, 35, 11, 0
89, 86943, 457, 87675, 0, 218, 57, 89, 39, 13, 0
90, 86843, 514, 87675, 0, 245, 73, 99, 43, 16, 0
91, 86740, 570, 87675, 0, 277, 89, 104, 47, 16, 0
92, 86622, 633, 87675, 0, 312, 108, 117, 54, 19, 0
93, 86491, 703, 87675, 0, 351, 130, 130, 60, 22, 0
94, 86345, 780, 87675, 0, 395, 154, 146, 69, 25, 0
95, 86183, 865, 87675, 0, 445, 181, 162, 77, 27, 0
96, 86021, 943, 87675, 0, 497, 215, 162, 85, 33, 0
97, 85840, 1027, 87675, 0, 556, 253, 180, 96, 38, 0
98, 85641, 1120, 87675, 0, 619, 295, 198, 106, 42, 1
99, 85422, 1229, 87675, 0, 679, 343, 218, 110, 48, 3
100, 85184, 1346, 87675, 0, 747, 393, 238, 121, 50, 5
101, 84926, 1471, 87675, 0, 821, 450, 260, 133, 57, 8
