sim_time, S, E, VD1, VD2, I, R, New_E, New_I, New_R, D
0, 129752, 0, 129752, 0, 0, 0, 0, 0, 0, 0
1, 129752, 0, 129752, 0, 0, 0, 0, 0, 0, 0
2, 129752, 0, 129752, 0, 0, 0, 0, 0, 0, 0
3, 129752, 0, 129752, 0, 0, 0, 0, 0, 0, 0
4, 129752, 0, 129752, 0, 0, 0, 0, 0, 0, 0
5, 129752, 0, 129752, 0, 0, 0, 0, 0, 0, 0
6, 129752, 0, 129752, 0, 0, 0, 0, 0, 0, 0
7, 129752, 0, 129752, 0, 0, 0, 0, 0, 0, 0
8, 129752, 0, 129752, 0, 0, 0, 0, 0, 0, 0
9, 129752, 0, 129752, 0, 0, 0, 0, 0, 0, 0
10, 129752, 0, 129752, 0, 0, 0, 0, 0, 0, 0
11, 129752, 0, 129752, 0, 0, 0, 0, 0, 0, 0
12, 129752, 0, 129752, 0, 0, 0, 0, 0, 0, 0
13, 129752, 0, 129752, 0, 0, 0, 0, 0, 0, 0
14, 129752, 0, 129752, 0, 0, 0, 0, 0, 0, 0
15, 129752, 0, 129752, 0, 0, 0, 0, 0, 0, 0
16, 129752, 0, 129752, 0, 0, 0, 0, 0, 0, 0
17, 129752, 0, 129752, 0, 0, 0, 0, 0, 0, 0
18, 129752, 0, 129752, 0, 0, 0, 0, 0, 0, 0
19, 129751, 1, 129752, 0, 0, 0, 1, 0, 0, 0
20, 129749, 3, 129752, 0, 0, 0, 1, 0, 0, 0
21, 129748, 4, 129752, 0, 0, 0, 1, 0, 0, 0
22, 129747, 5, 129752, 0, 0, 0, 1, 0, 0, 0
23, 129744, 8, 129752, 0, 0, 0, 3, 0, 0, 0
24, 129740, 10, 129752, 0, 1, 0, 3, 1, 0, 0
25, 129735, 14, 129752, 0, 3, 0, 4, 1, 0, 0
26, 129729, 19, 129752, 0, 4, 0, 5, 1, 0, 0
27, 129722, 25, 129752, 0, 5, 0, 5, 1, 0, 0
28, 129713, 31, 129752, 0, 8, 0, 6, 3, 0, 0
29, 129703, 39, 129752, 0, 10, 0, 9, 3, 0, 0
30, 129690, 49, 129752, 0, 13, 0, 12, 3, 0, 0
31, 129675, 60, 129752, 0, 17, 0, 14, 4, 0, 0
32, 129659, 73, 129752, 0, 21, 0, 17, 4, 0, 0
33, 129637, 88, 129752, 0, 27, 0, 21, 6, 0, 0
34, 129609, 108, 129752, 0, 35, 0, 25, 8, 0, 0
35, 129579, 128, 129752, 0, 44, 0, 31, 9, 0, 0
36, 129542, 156, 129752, 0, 53, 1, 38, 10, 1, 0
37, 129500, 183, 129752, 0, 66, 3, 42, 14, 1, 0
38, 129450, 217, 129752, 0, 82, 4, 51, 17, 1, 0
39, 129387, 260, 129752, 0, 99, 6, 61, 19, 3, 0
40, 129313, 310, 129752, 0, 118, 10, 73, 23, 4, 0
41, 129229, 367, 129752, 0, 140, 16, 86, 27, 5, 0
42, 129155, 410, 129752, 0, 165, 22, 74, 31, 6, 0
43, 129076, 452, 129752, 0, 193, 31, 80, 38, 9, 0
44, 128983, 501, 129752, 0, 228, 40, 93, 44, 9, 0
45, 128874, 559, 129752, 0, 265, 54, 109, 51, 14, 0
46, 128745, 634, 129752, 0, 300, 73, 126, 53, 18, 0
47, 128602, 719, 129752, 0, 339, 92, 143, 58, 19, 0
48, 128444, 811, 129752, 0, 381, 115, 160, 66, 23, 0
49, 128266, 913, 129752, 0, 428, 144, 179, 75, 29, 0
50, 128063, 1030, 129752, 0, 485, 174, 201, 87, 30, 0
51, 127837, 1160, 129752, 0, 549, 206, 226, 96, 32, 0
52, 127583, 1304, 129752, 0, 620, 245, 252, 110, 39, 0
53, 127300, 1461, 129752, 0, 698, 293, 283, 126, 48, 0
54, 127032, 1584, 129752, 0, 793, 343, 267, 144, 49, 0
55, 126730, 1724, 129752, 0, 894, 402, 301, 162, 60, 1
56, 126391, 1892, 129752, 0, 998, 467, 337, 171, 65, 4
57, 126018, 2077, 129752, 0, 1109, 540, 374, 188, 73, 8
58, 125605, 2288, 129752, 0, 1226, 622, 413, 202, 82, 12
59, 125151, 2520, 129752, 0, 1353, 711, 454, 222, 90, 17
60, 124720, 2704, 129752, 0, 1492, 812, 431, 247, 101, 23
61, 124248, 2904, 129752, 0, 1643, 928, 471, 272, 115, 30
62, 123737, 3118, 129752, 0, 1807, 1052, 514, 297, 125, 38
63, 123176, 3358, 129752, 0, 1983, 1190, 561, 320, 138, 45
64, 122569, 3620, 129752, 0, 2167, 1342, 609, 345, 152, 54
65, 121911, 3908, 129752, 0, 2355, 1514, 659, 370, 173, 64
66, 121199, 4220, 129752, 0, 2557, 1704, 711, 401, 189, 73
67, 120433, 4547, 129752, 0, 2778, 1910, 766, 439, 206, 84
68, 119644, 4876, 129752, 0, 3002, 2131, 789, 459, 221, 99
69, 118798, 5221, 129752, 0, 3248, 2372, 846, 501, 241, 113
70, 117891, 5585, 129752, 0, 3516, 2630, 906, 544, 258, 130
71, 116920, 5971, 129752, 0, 3804, 2909, 971, 585, 279, 148
72, 115909, 6353, 129752, 0, 4105, 3218, 1012, 629, 309, 167
73, 114993, 6593, 129752, 0, 4430, 3550, 916, 676, 332, 187
74, 114017, 6866, 129752, 0, 4746, 3912, 977, 703, 362, 210
75, 112985, 7153, 129752, 0, 5076, 4303, 1034, 746, 391, 235
76, 111897, 7469, 129752, 0, 5402, 4723, 1091, 775, 420, 262
77, 110752, 7808, 129752, 0, 5727, 5175, 1146, 806, 452, 289
78, 109555, 8169, 129752, 0, 6053, 5657, 1199, 838, 483, 318
79, 108307, 8536, 129752, 0, 6384, 6177, 1251, 882, 520, 348
80, 107008, 8909, 129752, 0, 6734, 6722, 1303, 928, 545, 379
81, 105654, 9284, 129752, 0, 7092, 7310, 1355, 980, 588, 411
82, 104249, 9674, 129752, 0, 7444, 7937, 1407, 1016, 627, 448
83, 102796, 10057, 129752, 0, 7815, 8600, 1455, 1072, 663, 484
84, 101293, 10435, 129752, 0, 8199, 9302, 1503, 1126, 702, 523
85, 99742, 10807, 129752, 0, 8593, 10047, 1552, 1181, 745, 563
86, 98144, 11178, 129752, 0, 9001, 10823, 1600, 1227, 776, 606
87, 96502, 11595, 129752, 0, 9364, 11640, 1645, 1227, 817, 651
88, 94877, 11941, 129752, 0, 9743, 12493, 1626, 1279, 852, 698
89, 93216, 12271, 129752, 0, 10136, 13381, 1662, 1333, 889, 747
90, 91523, 12586, 129752, 0, 10540, 14304, 1697, 1381, 923, 799
91, 90141, 12546, 129752, 0, 10946, 15268, 1384, 1425, 964, 851
92, 88732, 12498, 129752, 0, 11340, 16276, 1413, 1460, 1008, 906
93, 87297, 12450, 129752, 0, 11711, 17331, 1436, 1486, 1055, 963
94, 85844, 12422, 129752, 0, 12038, 18426, 1455, 1483, 1095, 1021
95, 84380, 12419, 129752, 0, 12304, 19567, 1467, 1470, 1141, 1082
96, 82909, 12428, 129752, 0, 12521, 20749, 1473, 1465, 1182, 1146
97, 81439, 12432, 129752, 0, 12700, 21972, 1473, 1469, 1224, 1209
98, 79977, 12416, 129752, 0, 12855, 23232, 1469, 1480, 1260, 1273
99, 78519, 12378, 129752, 0, 13018, 24498, 1461, 1497, 1266, 1338
100, 77069, 12316, 129752, 0, 13166, 25799, 1455, 1516, 1300, 1403
101, 75627, 12229, 129752, 0, 13294, 27132, 1444, 1531, 1334, 1469
102, 74196, 12142, 129752, 0, 13384, 28494, 1434, 1522, 1361, 1536
103, 72784, 12025, 129752, 0, 13460, 29878, 1416, 1532, 1384, 1604
104, 71391, 11880, 129752, 0, 13525, 31285, 1397, 1543, 1407, 1671
